enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a moderate breeze,0,15,59,59,37,31,2024-09-02,0,Precipitation is not expected,1019,17,62,19:00,1,Good,0,Clear Sky,A moderate breeze from the west,W,W,Westerly,27,17,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,14,58,56,35,32,2024-09-02,0,Precipitation is not expected,1020,16,61,20:00,1,Good,0,Clear Sky,A moderate breeze from the west,W,W,Westerly,25,15,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,14,57,54,34,34,2024-09-02,0,Precipitation is not expected,1021,16,61,21:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,24,15,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,13,56,54,34,35,2024-09-02,0,Precipitation is not expected,1022,15,60,22:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,25,16,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,13,55,56,35,36,2024-09-02,0,Precipitation is not expected,1023,15,59,23:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,27,17,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a fresh breeze,0,12,54,56,35,38,2024-09-03,0,Precipitation is not expected,1024,15,58,00:00,1,Good,0,Clear Sky,A fresh breeze from the west south west,WSW,WSW,West South Westerly,30,19,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a fresh breeze,0,12,53,52,32,39,2024-09-03,0,Precipitation is not expected,1024,14,57,01:00,1,Good,0,Clear Sky,A fresh breeze from the west south west,WSW,WSW,West South Westerly,31,19,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a fresh breeze,0,11,53,49,30,40,2024-09-03,0,Precipitation is not expected,1024,14,57,02:00,1,Good,0,Clear Sky,A fresh breeze from the west south west,WSW,WSW,West South Westerly,31,19,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,11,51,45,28,42,2024-09-03,0,Precipitation is not expected,1025,13,55,03:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,29,18,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,10,51,42,26,43,2024-09-03,0,Precipitation is not expected,1026,13,55,04:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,27,17,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,10,50,38,24,45,2024-09-03,0,Precipitation is not expected,1027,12,54,05:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,24,15,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
A clear sky and a moderate breeze,0,10,49,34,21,46,2024-09-03,0,Precipitation is not expected,1028,12,53,06:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,24,15,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a moderate breeze,1,9,49,32,20,48,2024-09-03,0,Precipitation is not expected,1029,11,53,07:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,13,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a moderate breeze,1,10,50,31,19,45,2024-09-03,0,Precipitation is not expected,1030,12,54,08:00,1,Good,1,Sunny,A moderate breeze from the west south west,WSW,WSW,West South Westerly,20,13,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a gentle breeze,1,11,52,29,18,41,2024-09-03,0,Precipitation is not expected,1030,13,56,09:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a gentle breeze,1,13,55,29,18,37,2024-09-03,0,Precipitation is not expected,1030,15,58,10:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a gentle breeze,1,14,57,29,18,36,2024-09-03,0,Precipitation is not expected,1030,15,60,11:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a gentle breeze,1,14,58,29,18,37,2024-09-03,0,Precipitation is not expected,1030,16,61,12:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,19,12,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
Sunny and a moderate breeze,1,15,58,27,17,36,2024-09-03,0,Precipitation is not expected,1029,16,61,13:00,1,Good,1,Sunny,A moderate breeze from the south,S,S,Southerly,20,13,2024-09-02T17:00:00+10:00,2024-09-02T18:11:53.145+10:00,2147714,Sydney
