enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,35,95,16,10,80,2024-11-12,0,Precipitation is not expected,1012,27,80,04:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,35,95,15,10,79,2024-11-12,0,Precipitation is not expected,1013,26,79,05:00,1,Good,0,Clear Sky,Light winds from the north,N,N,Northerly,9,6,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,35,95,15,9,80,2024-11-12,0,Precipitation is not expected,1013,26,79,06:00,1,Good,0,Clear Sky,Light winds from the north,N,N,Northerly,8,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and light winds,1,35,94,15,9,78,2024-11-12,0,Precipitation is not expected,1013,26,79,07:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,7,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and light winds,1,37,98,15,10,71,2024-11-12,0,Precipitation is not expected,1014,28,82,08:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,8,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and light winds,1,39,101,16,10,63,2024-11-12,0,Precipitation is not expected,1014,30,85,09:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,9,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and light winds,1,39,103,19,12,54,2024-11-12,0,Precipitation is not expected,1014,31,88,10:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and light winds,1,40,104,22,14,47,2024-11-12,0,Precipitation is not expected,1013,33,91,11:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,10,6,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,106,25,15,46,2024-11-12,0,Precipitation is not expected,1013,34,93,12:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,13,8,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,106,27,17,48,2024-11-12,0,Precipitation is not expected,1012,33,92,13:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,17,11,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,106,29,18,50,2024-11-12,0,Precipitation is not expected,1012,33,91,14:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,19,12,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,107,28,18,51,2024-11-12,0,Precipitation is not expected,1011,33,91,15:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,19,12,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and a moderate breeze,1,40,105,27,17,54,2024-11-12,0,Precipitation is not expected,1011,32,89,16:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,21,13,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
Sunny and a gentle breeze,1,40,103,27,17,57,2024-11-12,0,Precipitation is not expected,1012,31,88,17:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,39,102,23,14,62,2024-11-12,0,Precipitation is not expected,1012,30,86,18:00,1,Good,0,Clear Sky,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,38,101,19,12,65,2024-11-12,0,Precipitation is not expected,1013,29,85,19:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,38,100,16,10,66,2024-11-12,0,Precipitation is not expected,1013,29,84,20:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,14,9,66,2024-11-12,0,Precipitation is not expected,1014,29,84,21:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,11,7,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,13,8,69,2024-11-12,0,Precipitation is not expected,1014,28,83,22:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,10,6,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,36,97,11,7,72,2024-11-12,0,Precipitation is not expected,1013,28,82,23:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,6,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,36,97,12,7,71,2024-11-13,0,Precipitation is not expected,1013,28,82,00:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,35,95,12,7,75,2024-11-13,0,Precipitation is not expected,1013,27,80,01:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
A clear sky and light winds,0,34,93,12,7,75,2024-11-13,0,Precipitation is not expected,1012,26,79,02:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,7,5,2024-11-11T22:00:00+03:00,2024-11-12T03:05:50.611+03:00,105343,Jeddah
