enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Drizzle and a gentle breeze,11,11,52,32,20,93,2024-02-14,38,Chance of precipitation,1020,12,53,10:00,1,Moderate,11,Drizzle,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Light rain and a gentle breeze,12,12,53,34,21,94,2024-02-14,70,Chance of precipitation,1020,12,54,11:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,16,10,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Light rain and a gentle breeze,12,12,54,33,21,91,2024-02-14,74,High chance of precipitation,1020,12,54,12:00,1,Good,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Light rain and a gentle breeze,12,13,55,34,21,90,2024-02-14,59,Chance of precipitation,1020,13,55,13:00,1,Good,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Light cloud and a gentle breeze,7,13,56,33,21,85,2024-02-14,14,Low chance of precipitation,1020,13,56,14:00,1,Good,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Light cloud and a gentle breeze,7,14,58,33,21,79,2024-02-14,0,Precipitation is not expected,1020,14,58,15:00,1,Good,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Sunny intervals and a gentle breeze,3,15,58,28,17,75,2024-02-14,0,Precipitation is not expected,1019,15,58,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Sunny intervals and a gentle breeze,3,14,57,24,15,77,2024-02-14,0,Precipitation is not expected,1020,14,57,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,15,9,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Sunny intervals and a gentle breeze,3,13,56,19,12,81,2024-02-14,0,Precipitation is not expected,1020,13,56,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
Partly cloudy and light winds,2,12,54,20,12,85,2024-02-14,0,Precipitation is not expected,1020,13,55,19:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2024-02-14T08:42:00+01:00,2024-02-14T09:00:17.478+01:00,2988507,Paris
