enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and a gentle breeze,2,5,40,37,23,86,2022-11-23,22,Low chance of precipitation,981,7,44,17:00,1,Good,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,15,9,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Light cloud and a gentle breeze,36,3,38,38,24,87,2022-11-23,23,Low chance of precipitation,982,6,43,18:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,16,10,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Light cloud and a gentle breeze,36,3,38,39,24,87,2022-11-23,23,Low chance of precipitation,982,6,43,19:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,19,12,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,3,37,40,25,86,2022-11-23,21,Low chance of precipitation,983,6,43,20:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,21,13,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,3,38,42,26,85,2022-11-23,20,Low chance of precipitation,983,6,43,21:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,22,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,3,38,46,28,82,2022-11-23,22,Low chance of precipitation,984,7,44,22:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,23,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,4,39,49,30,80,2022-11-23,25,Low chance of precipitation,985,7,45,23:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,24,15,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,4,40,49,30,78,2022-11-24,27,Low chance of precipitation,986,7,45,00:00,1,Good,2,Partly Cloudy,A moderate breeze from the south west,SW,SW,South Westerly,25,16,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,4,40,47,29,77,2022-11-24,27,Low chance of precipitation,987,7,45,01:00,1,Good,2,Partly Cloudy,A moderate breeze from the south west,SW,SW,South Westerly,25,16,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,3,38,46,28,78,2022-11-24,27,Low chance of precipitation,988,7,44,02:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,3,37,45,28,78,2022-11-24,25,Low chance of precipitation,989,6,43,03:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,3,37,45,28,78,2022-11-24,21,Low chance of precipitation,990,6,43,04:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,3,37,44,28,80,2022-11-24,17,Low chance of precipitation,991,6,43,05:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,2,36,44,27,82,2022-11-24,15,Low chance of precipitation,992,6,42,06:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,3,37,43,27,81,2022-11-24,17,Low chance of precipitation,992,6,43,07:00,1,Good,0,Clear Sky,A moderate breeze from the south south west,SSW,SSW,South South Westerly,22,14,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,4,39,43,27,81,2022-11-24,22,Low chance of precipitation,992,7,44,08:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,22,13,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,4,40,44,28,80,2022-11-24,29,Low chance of precipitation,992,7,45,09:00,1,Good,3,Sunny Intervals,A moderate breeze from the south,S,S,Southerly,22,13,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Light cloud and a moderate breeze,7,5,41,47,29,81,2022-11-24,42,Chance of precipitation,992,8,46,10:00,1,Good,7,Light Cloud,A moderate breeze from the south,S,S,Southerly,23,15,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Light rain and a moderate breeze,12,6,43,49,31,82,2022-11-24,52,Chance of precipitation,991,9,47,11:00,1,Good,12,Light Rain,A moderate breeze from the south south east,SSE,SSE,South South Easterly,25,16,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
Light rain and a moderate breeze,12,6,43,51,32,83,2022-11-24,58,Chance of precipitation,990,9,48,12:00,1,Good,12,Light Rain,A moderate breeze from the south south east,SSE,SSE,South South Easterly,26,16,2022-11-23T09:05:00+00:00,2022-11-23T16:00:10.678Z,2650225,Edinburgh
