enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a moderate breeze,7,0,32,46,28,77,2025-02-11,0,Precipitation is not expected,1025,4,39,17:00,1,Good,7,Light Cloud,A moderate breeze from the east north east,ENE,ENE,East North Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,-1,31,46,28,78,2025-02-11,0,Precipitation is not expected,1025,3,38,18:00,1,Good,7,Light Cloud,A moderate breeze from the east north east,ENE,ENE,East North Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,46,28,80,2025-02-11,0,Precipitation is not expected,1025,3,38,19:00,1,Good,8,Thick Cloud,A moderate breeze from the east north east,ENE,ENE,East North Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,46,29,80,2025-02-11,0,Precipitation is not expected,1026,3,38,20:00,1,Good,8,Thick Cloud,A moderate breeze from the east north east,ENE,ENE,East North Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,46,28,81,2025-02-11,0,Precipitation is not expected,1026,3,38,21:00,1,Good,8,Thick Cloud,A moderate breeze from the east,E,E,Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,46,28,82,2025-02-11,0,Precipitation is not expected,1026,3,38,22:00,1,Good,8,Thick Cloud,A moderate breeze from the east,E,E,Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,45,28,84,2025-02-11,0,Precipitation is not expected,1025,3,38,23:00,1,Good,8,Thick Cloud,A moderate breeze from the east,E,E,Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,42,26,86,2025-02-12,0,Precipitation is not expected,1025,3,38,00:00,1,Good,8,Thick Cloud,A moderate breeze from the east,E,E,Easterly,21,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a moderate breeze,37,-1,31,41,25,86,2025-02-12,8,Low chance of precipitation,1025,3,38,01:00,1,Good,8,Thick Cloud,A moderate breeze from the east,E,E,Easterly,20,13,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,37,-1,31,42,26,86,2025-02-12,28,Low chance of precipitation,1025,3,38,02:00,1,Good,8,Thick Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,19,12,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,37,-1,31,40,25,85,2025-02-12,25,Low chance of precipitation,1025,3,38,03:00,1,Good,8,Thick Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,19,12,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,37,-1,31,40,25,84,2025-02-12,25,Low chance of precipitation,1025,3,38,04:00,1,Good,8,Thick Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,18,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,37,-1,31,37,23,83,2025-02-12,26,Low chance of precipitation,1025,3,38,05:00,1,Good,8,Thick Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,18,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,37,-1,30,39,24,84,2025-02-12,9,Low chance of precipitation,1025,3,37,06:00,1,Good,8,Thick Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,18,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,37,-1,30,38,24,84,2025-02-12,8,Low chance of precipitation,1025,3,37,07:00,1,Good,8,Thick Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,18,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Thick cloud and a gentle breeze,8,-1,30,36,23,84,2025-02-12,0,Precipitation is not expected,1025,3,37,08:00,1,Good,8,Thick Cloud,A gentle breeze from the east,E,E,Easterly,17,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Light cloud and a gentle breeze,7,-1,30,36,22,83,2025-02-12,0,Precipitation is not expected,1025,3,37,09:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,18,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Light cloud and a gentle breeze,7,-1,31,39,24,82,2025-02-12,5,Low chance of precipitation,1025,3,38,10:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,18,11,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Light cloud and a gentle breeze,7,0,32,40,25,79,2025-02-12,0,Precipitation is not expected,1025,4,39,11:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,19,12,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
Light cloud and a gentle breeze,7,1,33,39,24,75,2025-02-12,6,Low chance of precipitation,1025,4,40,12:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,20,12,2025-02-11T09:45:00+00:00,2025-02-11T16:00:27.893Z,2650225,Edinburgh
