enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a gentle breeze,0,4,39,24,15,81,2024-01-23,0,Precipitation is not expected,1023,7,44,01:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,14,9,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
A clear sky and a gentle breeze,0,4,39,18,11,86,2024-01-23,0,Precipitation is not expected,1023,6,43,02:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,12,8,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Partly cloudy and light winds,2,4,39,19,12,89,2024-01-23,0,Precipitation is not expected,1023,6,42,03:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Partly cloudy and light winds,2,5,40,24,15,90,2024-01-23,0,Precipitation is not expected,1023,6,43,04:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Light cloud and a gentle breeze,36,5,40,29,18,89,2024-01-23,0,Precipitation is not expected,1023,7,44,05:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Drizzle and a gentle breeze,38,5,41,30,19,90,2024-01-23,39,Chance of precipitation,1022,7,45,06:00,1,Moderate,11,Drizzle,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Light rain and a gentle breeze,39,5,41,31,19,91,2024-01-23,84,High chance of precipitation,1021,7,45,07:00,1,Moderate,12,Light Rain,A gentle breeze from the south,S,S,Southerly,14,9,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Light rain and a gentle breeze,39,5,42,30,19,94,2024-01-23,90,High chance of precipitation,1021,7,45,08:00,1,Moderate,12,Light Rain,A gentle breeze from the south,S,S,Southerly,14,9,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Heavy rain and a gentle breeze,15,6,43,40,25,97,2024-01-23,90,High chance of precipitation,1020,8,46,09:00,1,Poor,15,Heavy Rain,A gentle breeze from the south,S,S,Southerly,14,9,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
Heavy rain and a gentle breeze,15,7,45,47,29,96,2024-01-23,90,High chance of precipitation,1018,9,48,10:00,1,Moderate,15,Heavy Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,19,12,2024-01-22T21:45:00+00:00,2024-01-23T00:00:25.499Z,2653822,Cardiff
