enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and a moderate breeze,1,45,113,39,24,33,2023-06-25,0,Precipitation is not expected,1004,38,101,12:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,42,26,33,2023-06-25,0,Precipitation is not expected,1004,38,101,13:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,26,16,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,112,47,29,31,2023-06-25,0,Precipitation is not expected,1003,38,101,14:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,29,18,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,112,47,29,30,2023-06-25,0,Precipitation is not expected,1002,39,101,15:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,29,18,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,43,109,44,28,29,2023-06-25,0,Precipitation is not expected,1002,38,100,16:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,31,19,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,42,107,41,25,29,2023-06-25,0,Precipitation is not expected,1002,37,99,17:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,31,19,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,41,106,35,22,30,2023-06-25,0,Precipitation is not expected,1002,37,98,18:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,29,18,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,40,104,29,18,31,2023-06-25,0,Precipitation is not expected,1002,35,96,19:00,1,Good,1,Sunny,A moderate breeze from the north north west,NNW,NNW,North North Westerly,26,16,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a moderate breeze,0,39,103,24,15,34,2023-06-25,0,Precipitation is not expected,1003,35,94,20:00,1,Good,0,Clear Sky,A moderate breeze from the north north west,NNW,NNW,North North Westerly,22,14,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,39,102,22,14,36,2023-06-25,0,Precipitation is not expected,1003,34,93,21:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,19,12,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,38,101,21,13,35,2023-06-25,0,Precipitation is not expected,1003,33,92,22:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,17,11,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,38,100,18,11,35,2023-06-25,0,Precipitation is not expected,1003,33,92,23:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,15,9,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,37,99,18,11,33,2023-06-26,0,Precipitation is not expected,1002,33,92,00:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,14,9,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,37,98,18,11,33,2023-06-26,0,Precipitation is not expected,1002,33,91,01:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,13,8,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,36,97,17,10,36,2023-06-26,0,Precipitation is not expected,1001,32,90,02:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,37,98,17,10,41,2023-06-26,0,Precipitation is not expected,1001,32,89,03:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,37,98,18,11,45,2023-06-26,0,Precipitation is not expected,1001,31,88,04:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,37,99,18,11,50,2023-06-26,0,Precipitation is not expected,1002,31,87,05:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a gentle breeze,1,39,102,24,15,58,2023-06-26,0,Precipitation is not expected,1002,30,87,06:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a gentle breeze,1,40,104,28,17,56,2023-06-26,0,Precipitation is not expected,1002,31,89,07:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,16,10,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,107,31,19,51,2023-06-26,0,Precipitation is not expected,1003,33,91,08:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,19,12,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,34,21,45,2023-06-26,0,Precipitation is not expected,1003,35,95,09:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,20,12,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,35,22,36,2023-06-26,0,Precipitation is not expected,1003,37,98,10:00,1,Good,1,Sunny,A moderate breeze from the north north west,NNW,NNW,North North Westerly,22,14,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,35,22,33,2023-06-26,0,Precipitation is not expected,1003,38,101,11:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,24,15,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,47,116,41,25,33,2023-06-26,0,Precipitation is not expected,1002,39,103,12:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,26,16,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,114,47,29,33,2023-06-26,0,Precipitation is not expected,1002,39,102,13:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,29,18,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,45,113,50,31,32,2023-06-26,0,Precipitation is not expected,1001,39,101,14:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,32,20,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,45,112,48,30,31,2023-06-26,0,Precipitation is not expected,1001,39,101,15:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,32,20,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,43,109,47,29,29,2023-06-26,0,Precipitation is not expected,1000,38,100,16:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,34,21,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,42,108,44,28,29,2023-06-26,0,Precipitation is not expected,1000,37,99,17:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,34,21,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
Sunny and a fresh breeze,1,41,107,39,24,31,2023-06-26,0,Precipitation is not expected,1000,37,98,18:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,32,20,2023-06-25T00:00:00+03:00,2023-06-25T11:04:45.29+03:00,105343,Jeddah
