enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and a gentle breeze,2,24,75,17,11,70,2025-02-21,0,Precipitation is not expected,1023,21,70,04:00,1,Good,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,13,8,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Partly cloudy and light winds,2,23,74,17,10,72,2025-02-21,0,Precipitation is not expected,1023,21,69,05:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,12,7,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Partly cloudy and light winds,2,23,74,17,10,74,2025-02-21,0,Precipitation is not expected,1024,20,69,06:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Sunny intervals and light winds,3,24,75,17,10,77,2025-02-21,12,Low chance of precipitation,1024,20,69,07:00,1,Good,3,Sunny Intervals,Light winds from the south,S,S,Southerly,11,7,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Sunny intervals and light winds,3,24,76,17,11,77,2025-02-21,12,Low chance of precipitation,1025,21,69,08:00,1,Good,3,Sunny Intervals,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Sunny intervals and light winds,3,25,77,17,11,76,2025-02-21,21,Low chance of precipitation,1025,21,70,09:00,1,Good,3,Sunny Intervals,Light winds from the south east,SE,SE,South Easterly,12,7,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Light cloud and a gentle breeze,7,26,79,20,12,74,2025-02-21,22,Low chance of precipitation,1025,22,72,10:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,8,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Light cloud and a gentle breeze,7,27,80,23,14,74,2025-02-21,23,Low chance of precipitation,1025,22,72,11:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,17,10,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Light rain showers and a gentle breeze,10,27,81,25,16,73,2025-02-21,30,Low chance of precipitation,1025,23,73,12:00,1,Good,10,Light Rain Showers,A gentle breeze from the east south east,ESE,ESE,East South Easterly,18,11,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
Light rain showers and a gentle breeze,10,27,80,27,17,73,2025-02-21,28,Low chance of precipitation,1025,23,73,13:00,1,Good,10,Light Rain Showers,A gentle breeze from the east,E,E,Easterly,19,12,2025-02-20T20:00:00+11:00,2025-02-21T03:01:38.675+11:00,2147714,Sydney
