enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and a gentle breeze,2,15,59,32,20,82,2024-07-04,0,Precipitation is not expected,1007,15,58,02:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,15,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Partly cloudy and a gentle breeze,2,14,57,35,22,82,2024-07-04,0,Precipitation is not expected,1007,14,57,03:00,1,Good,2,Partly Cloudy,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
A clear sky and a gentle breeze,0,13,55,31,19,81,2024-07-04,0,Precipitation is not expected,1007,13,56,04:00,1,Good,0,Clear Sky,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a gentle breeze,3,12,54,34,21,80,2024-07-04,0,Precipitation is not expected,1008,13,55,05:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny and a gentle breeze,1,12,54,35,22,77,2024-07-04,0,Precipitation is not expected,1009,13,55,06:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,14,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny and a gentle breeze,1,12,54,34,21,73,2024-07-04,0,Precipitation is not expected,1009,13,55,07:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny and a gentle breeze,1,13,55,37,23,65,2024-07-04,0,Precipitation is not expected,1010,14,57,08:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny and a gentle breeze,1,14,57,37,23,59,2024-07-04,0,Precipitation is not expected,1010,15,58,09:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,18,11,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny and a gentle breeze,1,15,58,40,25,53,2024-07-04,0,Precipitation is not expected,1010,15,60,10:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,18,11,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,15,60,42,26,48,2024-07-04,0,Precipitation is not expected,1010,16,61,11:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,17,62,45,28,45,2024-07-04,0,Precipitation is not expected,1010,17,63,12:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,17,63,46,29,42,2024-07-04,0,Precipitation is not expected,1010,18,65,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,18,64,49,30,40,2024-07-04,0,Precipitation is not expected,1010,19,66,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,24,15,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,19,65,49,31,39,2024-07-04,0,Precipitation is not expected,1010,19,67,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,24,15,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,19,66,49,30,39,2024-07-04,0,Precipitation is not expected,1010,19,67,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,24,15,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,18,65,49,30,39,2024-07-04,0,Precipitation is not expected,1010,19,66,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,24,15,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,18,64,47,29,40,2024-07-04,0,Precipitation is not expected,1010,19,66,18:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,24,15,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,17,63,45,28,41,2024-07-04,0,Precipitation is not expected,1010,18,64,19:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,23,14,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,17,62,46,28,46,2024-07-04,0,Precipitation is not expected,1011,17,63,20:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Sunny intervals and a moderate breeze,3,16,60,43,27,52,2024-07-04,0,Precipitation is not expected,1011,16,61,21:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,20,13,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Partly cloudy and a gentle breeze,2,15,59,42,26,58,2024-07-04,0,Precipitation is not expected,1011,15,60,22:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Partly cloudy and a gentle breeze,2,14,58,38,24,62,2024-07-04,0,Precipitation is not expected,1011,15,59,23:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Partly cloudy and a gentle breeze,2,14,57,38,24,67,2024-07-05,0,Precipitation is not expected,1011,15,58,00:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Partly cloudy and a gentle breeze,2,14,57,36,23,69,2024-07-05,0,Precipitation is not expected,1011,14,57,01:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,36,13,56,32,20,73,2024-07-05,22,Low chance of precipitation,1011,14,57,02:00,1,Moderate,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2024-07-03T22:42:00+01:00,2024-07-04T01:04:13.548+01:00,2634341,City of Westminster
