enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and light winds,1,34,93,9,6,46,2023-09-08,0,Precipitation is not expected,1015,29,84,18:00,1,Good,1,Sunny,Light winds from the west south west,WSW,WSW,West South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,32,90,8,5,51,2023-09-08,0,Precipitation is not expected,1015,28,82,19:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,7,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,31,87,8,5,56,2023-09-08,0,Precipitation is not expected,1016,26,79,20:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Partly cloudy and light winds,2,30,86,9,6,61,2023-09-08,0,Precipitation is not expected,1016,25,78,21:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,29,84,7,5,63,2023-09-08,0,Precipitation is not expected,1016,25,76,22:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,6,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,28,82,9,6,66,2023-09-08,0,Precipitation is not expected,1016,24,75,23:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,6,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,27,81,7,5,69,2023-09-09,0,Precipitation is not expected,1016,23,73,00:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,26,79,8,5,72,2023-09-09,0,Precipitation is not expected,1016,22,72,01:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,26,78,6,4,75,2023-09-09,0,Precipitation is not expected,1016,22,71,02:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,25,77,5,3,77,2023-09-09,0,Precipitation is not expected,1016,21,70,03:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,24,75,5,3,79,2023-09-09,0,Precipitation is not expected,1015,21,69,04:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,23,74,4,2,80,2023-09-09,0,Precipitation is not expected,1015,20,68,05:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,4,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,23,73,4,2,81,2023-09-09,0,Precipitation is not expected,1016,20,68,06:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,4,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,23,73,4,2,82,2023-09-09,0,Precipitation is not expected,1016,20,67,07:00,1,Moderate,1,Sunny,Light winds from the south west,SW,SW,South Westerly,4,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,25,76,3,2,78,2023-09-09,0,Precipitation is not expected,1016,21,70,08:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,3,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,27,81,3,2,70,2023-09-09,0,Precipitation is not expected,1016,23,73,09:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,3,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,30,85,5,3,62,2023-09-09,0,Precipitation is not expected,1016,25,77,10:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,3,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,32,90,8,5,55,2023-09-09,0,Precipitation is not expected,1016,27,81,11:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,3,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,35,95,9,6,47,2023-09-09,0,Precipitation is not expected,1016,30,85,12:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,3,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,36,97,13,8,44,2023-09-09,0,Precipitation is not expected,1016,31,88,13:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,4,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,37,98,18,11,41,2023-09-09,0,Precipitation is not expected,1016,32,89,14:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,4,2,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,37,99,15,9,39,2023-09-09,0,Precipitation is not expected,1015,32,90,15:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,37,99,16,10,39,2023-09-09,0,Precipitation is not expected,1015,32,90,16:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,5,3,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,37,98,16,10,40,2023-09-09,0,Precipitation is not expected,1015,32,89,17:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,8,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,36,97,20,13,43,2023-09-09,0,Precipitation is not expected,1015,31,87,18:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,8,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,33,92,17,10,46,2023-09-09,0,Precipitation is not expected,1016,29,84,19:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,10,6,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,32,89,13,8,52,2023-09-09,0,Precipitation is not expected,1016,27,81,20:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,9,6,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,30,87,11,7,58,2023-09-09,0,Precipitation is not expected,1016,26,79,21:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,7,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,29,84,11,7,63,2023-09-09,0,Precipitation is not expected,1016,25,77,22:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,7,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,28,83,9,6,67,2023-09-09,0,Precipitation is not expected,1016,24,75,23:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,7,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,27,81,8,5,70,2023-09-10,0,Precipitation is not expected,1016,23,74,00:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,27,80,11,7,75,2023-09-10,3,Low chance of precipitation,1016,22,72,01:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,6,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,26,78,8,5,76,2023-09-10,0,Precipitation is not expected,1016,22,71,02:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,7,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,25,78,9,6,78,2023-09-10,0,Precipitation is not expected,1016,21,71,03:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,7,4,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,25,78,9,5,79,2023-09-10,0,Precipitation is not expected,1015,21,70,04:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,8,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,25,76,10,6,81,2023-09-10,0,Precipitation is not expected,1015,21,69,05:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,7,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
A clear sky and light winds,0,24,76,11,7,82,2023-09-10,0,Precipitation is not expected,1015,20,69,06:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,9,5,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,24,75,13,8,81,2023-09-10,0,Precipitation is not expected,1015,20,69,07:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,10,6,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,26,78,18,11,77,2023-09-10,4,Low chance of precipitation,1015,22,71,08:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,9,6,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,28,82,22,14,69,2023-09-10,0,Precipitation is not expected,1015,23,74,09:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,10,6,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,30,87,22,14,62,2023-09-10,0,Precipitation is not expected,1015,25,77,10:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and light winds,1,32,90,26,16,54,2023-09-10,0,Precipitation is not expected,1015,27,81,11:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,12,7,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and a gentle breeze,1,33,92,24,15,49,2023-09-10,0,Precipitation is not expected,1015,28,83,12:00,1,Good,1,Sunny,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and a gentle breeze,1,34,94,26,16,45,2023-09-10,0,Precipitation is not expected,1014,29,85,13:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,14,9,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and a gentle breeze,1,35,94,24,15,45,2023-09-10,0,Precipitation is not expected,1014,30,85,14:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,16,10,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
Sunny and a gentle breeze,1,35,94,22,14,44,2023-09-10,0,Precipitation is not expected,1014,30,86,15:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,16,10,2023-09-08T10:51:00+01:00,2023-09-08T17:01:05.889+01:00,2643743,Greater London
