enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and a gentle breeze,1,49,120,22,14,50,2023-09-26,0,Precipitation is not expected,1005,37,99,12:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
Sunny and a gentle breeze,1,48,119,22,14,49,2023-09-26,0,Precipitation is not expected,1005,37,99,13:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,117,22,14,48,2023-09-26,0,Precipitation is not expected,1004,37,98,14:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,117,18,11,49,2023-09-26,0,Precipitation is not expected,1004,36,97,15:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,115,15,9,51,2023-09-26,0,Precipitation is not expected,1004,35,96,16:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,114,11,7,56,2023-09-26,0,Precipitation is not expected,1004,34,94,17:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,13,8,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
Sunny and light winds,1,45,113,12,7,59,2023-09-26,0,Precipitation is not expected,1005,34,93,18:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,13,8,57,2023-09-26,0,Precipitation is not expected,1004,33,92,19:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,12,7,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,13,8,61,2023-09-26,0,Precipitation is not expected,1004,33,91,20:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,12,7,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
A clear sky and light winds,0,44,110,13,8,60,2023-09-26,0,Precipitation is not expected,1005,33,91,21:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2023-09-26T10:00:00+03:00,2023-09-26T11:01:38.135+03:00,105343,Jeddah
