enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a gentle breeze,7,4,39,24,15,64,2025-03-17,0,Precipitation is not expected,1031,6,43,17:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Light cloud and light winds,7,3,38,22,14,69,2025-03-17,0,Precipitation is not expected,1031,6,42,18:00,1,Good,7,Light Cloud,Light winds from the east north east,ENE,ENE,East North Easterly,12,7,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Partly cloudy and light winds,2,2,36,20,12,74,2025-03-17,0,Precipitation is not expected,1031,5,41,19:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,10,6,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Partly cloudy and light winds,2,2,35,18,11,79,2025-03-17,0,Precipitation is not expected,1031,4,40,20:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,10,6,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,2,35,16,10,82,2025-03-17,0,Precipitation is not expected,1031,4,39,21:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,9,5,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,1,33,16,10,83,2025-03-17,0,Precipitation is not expected,1031,3,38,22:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,8,5,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,0,32,13,8,85,2025-03-17,0,Precipitation is not expected,1031,2,36,23:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,8,5,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,1,35,12,7,87,2025-03-18,0,Precipitation is not expected,1031,2,35,00:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,7,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,1,34,12,7,88,2025-03-18,0,Precipitation is not expected,1030,1,34,01:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,7,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,1,33,12,7,87,2025-03-18,0,Precipitation is not expected,1030,1,33,02:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,7,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,0,33,12,7,86,2025-03-18,0,Precipitation is not expected,1029,0,33,03:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,7,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,0,32,11,7,85,2025-03-18,0,Precipitation is not expected,1029,0,32,04:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,0,32,12,7,86,2025-03-18,0,Precipitation is not expected,1029,0,32,05:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,5,3,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
A clear sky and light winds,0,0,31,13,8,86,2025-03-18,0,Precipitation is not expected,1029,0,31,06:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,0,32,14,9,84,2025-03-18,0,Precipitation is not expected,1029,0,32,07:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,1,34,16,10,80,2025-03-18,0,Precipitation is not expected,1029,1,34,08:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,1,34,20,12,73,2025-03-18,0,Precipitation is not expected,1028,3,38,09:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,8,5,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,3,37,23,14,66,2025-03-18,0,Precipitation is not expected,1028,5,41,10:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,9,5,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,4,39,24,15,62,2025-03-18,0,Precipitation is not expected,1027,6,43,11:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,10,6,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,5,41,24,15,58,2025-03-18,0,Precipitation is not expected,1027,7,45,12:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,11,7,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,5,42,23,15,57,2025-03-18,0,Precipitation is not expected,1026,8,46,13:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,11,7,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,6,43,23,15,57,2025-03-18,0,Precipitation is not expected,1025,8,47,14:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,11,7,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,7,44,21,13,55,2025-03-18,0,Precipitation is not expected,1025,9,47,15:00,1,Good,1,Sunny,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
Sunny and light winds,1,6,43,19,12,58,2025-03-18,0,Precipitation is not expected,1025,8,47,16:00,1,Good,1,Sunny,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2025-03-17T09:45:00+00:00,2025-03-17T16:00:30.543Z,2650225,Edinburgh
