enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain and a gentle breeze,39,5,41,34,21,84,2025-02-08,67,Chance of precipitation,1014,7,45,02:00,1,Good,12,Light Rain,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain and a gentle breeze,39,5,41,34,21,85,2025-02-08,54,Chance of precipitation,1014,7,45,03:00,1,Good,12,Light Rain,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Drizzle and a gentle breeze,38,5,41,35,22,87,2025-02-08,38,Chance of precipitation,1014,7,45,04:00,1,Good,11,Drizzle,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Thick cloud and a gentle breeze,37,5,42,33,21,87,2025-02-08,25,Low chance of precipitation,1014,8,46,05:00,1,Good,8,Thick Cloud,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Thick cloud and a gentle breeze,37,5,41,32,20,86,2025-02-08,29,Low chance of precipitation,1015,7,45,06:00,1,Good,8,Thick Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,16,10,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Drizzle and a gentle breeze,38,5,41,32,20,87,2025-02-08,34,Chance of precipitation,1016,7,45,07:00,1,Good,11,Drizzle,A gentle breeze from the south,S,S,Southerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Thick cloud and a gentle breeze,37,4,39,33,20,85,2025-02-08,19,Low chance of precipitation,1017,6,43,08:00,1,Good,8,Thick Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Thick cloud and a gentle breeze,8,3,37,31,19,83,2025-02-08,0,Precipitation is not expected,1018,5,42,09:00,1,Good,8,Thick Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,2,36,31,19,81,2025-02-08,0,Precipitation is not expected,1019,5,41,10:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,2,36,31,19,76,2025-02-08,0,Precipitation is not expected,1020,5,41,11:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,3,38,29,18,72,2025-02-08,0,Precipitation is not expected,1021,6,42,12:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,4,39,27,17,69,2025-02-08,0,Precipitation is not expected,1021,6,43,13:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,4,39,29,18,67,2025-02-08,0,Precipitation is not expected,1021,7,44,14:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,4,40,28,17,66,2025-02-08,0,Precipitation is not expected,1021,7,44,15:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,5,40,29,18,64,2025-02-08,0,Precipitation is not expected,1021,7,45,16:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,7,5,40,26,16,66,2025-02-08,0,Precipitation is not expected,1021,7,45,17:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,36,4,40,26,16,69,2025-02-08,0,Precipitation is not expected,1021,7,44,18:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and light winds,36,4,39,27,17,72,2025-02-08,0,Precipitation is not expected,1022,6,43,19:00,1,Good,7,Light Cloud,Light winds from the south east,SE,SE,South Easterly,12,7,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,36,4,39,27,17,75,2025-02-08,0,Precipitation is not expected,1023,6,43,20:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,36,4,39,26,16,77,2025-02-08,0,Precipitation is not expected,1023,6,43,21:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and light winds,36,3,38,28,17,79,2025-02-08,0,Precipitation is not expected,1024,6,42,22:00,1,Good,7,Light Cloud,Light winds from the south south east,SSE,SSE,South South Easterly,12,7,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and a gentle breeze,36,3,37,26,16,82,2025-02-08,17,Low chance of precipitation,1024,6,42,23:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and light winds,36,3,37,26,16,83,2025-02-09,23,Low chance of precipitation,1025,5,41,00:00,1,Good,7,Light Cloud,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Drizzle and light winds,38,2,36,24,15,86,2025-02-09,32,Chance of precipitation,1025,5,41,01:00,1,Good,11,Drizzle,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Drizzle and light winds,38,3,37,21,13,86,2025-02-09,33,Chance of precipitation,1025,5,41,02:00,1,Good,11,Drizzle,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain and light winds,39,2,36,21,13,88,2025-02-09,39,Chance of precipitation,1026,5,40,03:00,1,Good,12,Light Rain,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light cloud and light winds,36,2,36,20,12,89,2025-02-09,25,Low chance of precipitation,1026,5,40,04:00,1,Moderate,7,Light Cloud,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain and light winds,39,2,36,19,12,88,2025-02-09,54,Chance of precipitation,1026,4,40,05:00,1,Moderate,12,Light Rain,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain showers and light winds,9,2,36,21,13,90,2025-02-09,38,Chance of precipitation,1026,4,40,06:00,1,Moderate,9,Light Rain Showers,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain and light winds,39,2,36,21,13,90,2025-02-09,32,Chance of precipitation,1026,4,40,07:00,1,Good,12,Light Rain,Light winds from the south east,SE,SE,South Easterly,10,6,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain showers and light winds,9,2,36,19,12,89,2025-02-09,29,Low chance of precipitation,1027,4,40,08:00,1,Good,9,Light Rain Showers,Light winds from the south south east,SSE,SSE,South South Easterly,8,5,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain showers and light winds,10,2,36,20,13,91,2025-02-09,32,Chance of precipitation,1027,4,40,09:00,1,Good,10,Light Rain Showers,Light winds from the south east,SE,SE,South Easterly,8,5,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Light rain showers and light winds,10,2,36,18,11,91,2025-02-09,31,Chance of precipitation,1028,4,40,10:00,1,Moderate,10,Light Rain Showers,Light winds from the south east,SE,SE,South Easterly,9,5,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
Thick cloud and light winds,8,3,37,18,11,88,2025-02-09,26,Low chance of precipitation,1028,5,41,11:00,1,Good,8,Thick Cloud,Light winds from the south east,SE,SE,South Easterly,9,6,2025-02-07T22:40:00+01:00,2025-02-08T01:04:22.726+01:00,2988507,Paris
