enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and light winds,36,17,63,19,12,64,2022-07-28,1,Low chance of precipitation,1018,17,62,02:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,9,6,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Light cloud and light winds,36,17,63,18,11,68,2022-07-28,0,Precipitation is not expected,1018,16,61,03:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,8,5,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Light cloud and light winds,36,17,63,17,11,71,2022-07-28,1,Low chance of precipitation,1018,16,61,04:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,8,5,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Light cloud and light winds,36,17,63,17,11,72,2022-07-28,1,Low chance of precipitation,1018,16,61,05:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,8,5,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Light cloud and light winds,7,17,63,18,11,72,2022-07-28,2,Low chance of precipitation,1018,16,61,06:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,8,5,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Light cloud and light winds,7,18,65,20,12,69,2022-07-28,2,Low chance of precipitation,1018,17,63,07:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,9,5,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Light cloud and light winds,7,19,67,22,14,63,2022-07-28,2,Low chance of precipitation,1018,18,65,08:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,10,6,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Sunny intervals and light winds,3,21,69,25,15,57,2022-07-28,3,Low chance of precipitation,1018,19,67,09:00,1,Good,3,Sunny Intervals,Light winds from the east,E,E,Easterly,11,7,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Sunny intervals and a gentle breeze,3,22,71,27,17,51,2022-07-28,2,Low chance of precipitation,1018,21,69,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,12,8,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
Sunny intervals and a gentle breeze,3,23,73,28,18,46,2022-07-28,1,Low chance of precipitation,1018,22,71,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,14,8,2022-07-27T22:55:00+01:00,2022-07-28T01:28:59.274+01:00,2634341,City of Westminster
