enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,16,61,13,8,94,2024-08-11,0,Precipitation is not expected,1021,14,58,02:00,1,Moderate,0,Clear Sky,Light winds from the north north east,NNE,NNE,North North Easterly,6,4,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Partly cloudy and light winds,2,16,60,15,9,92,2024-08-11,0,Precipitation is not expected,1021,14,58,03:00,1,Good,2,Partly Cloudy,Light winds from the north east,NE,NE,North Easterly,7,4,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Partly cloudy and light winds,2,16,60,17,10,89,2024-08-11,0,Precipitation is not expected,1021,14,58,04:00,1,Good,2,Partly Cloudy,Light winds from the north east,NE,NE,North Easterly,7,5,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Partly cloudy and light winds,2,16,60,19,12,88,2024-08-11,0,Precipitation is not expected,1021,15,58,05:00,1,Good,2,Partly Cloudy,Light winds from the north east,NE,NE,North Easterly,8,5,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,15,60,21,13,88,2024-08-11,0,Precipitation is not expected,1021,15,58,06:00,1,Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,9,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,16,61,23,14,88,2024-08-11,0,Precipitation is not expected,1021,15,59,07:00,1,Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,11,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,18,65,25,15,84,2024-08-11,0,Precipitation is not expected,1021,17,62,08:00,1,Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,12,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,26,16,79,2024-08-11,0,Precipitation is not expected,1021,18,64,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,71,25,16,76,2024-08-11,0,Precipitation is not expected,1021,19,66,10:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,14,9,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,74,25,16,74,2024-08-11,0,Precipitation is not expected,1020,20,69,11:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,26,79,26,16,70,2024-08-11,0,Precipitation is not expected,1019,22,72,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,28,83,26,16,68,2024-08-11,0,Precipitation is not expected,1019,24,75,13:00,1,Good,3,Sunny Intervals,Light winds from the east,E,E,Easterly,12,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,29,85,25,15,65,2024-08-11,0,Precipitation is not expected,1018,25,76,14:00,1,Good,3,Sunny Intervals,Light winds from the east,E,E,Easterly,12,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,31,87,26,16,63,2024-08-11,0,Precipitation is not expected,1017,26,78,15:00,1,Good,3,Sunny Intervals,Light winds from the east south east,ESE,ESE,East South Easterly,11,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,32,89,26,16,60,2024-08-11,0,Precipitation is not expected,1016,26,79,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the east south east,ESE,ESE,East South Easterly,12,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,31,89,29,18,61,2024-08-11,0,Precipitation is not expected,1015,26,79,17:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,31,88,28,17,62,2024-08-11,0,Precipitation is not expected,1015,26,78,18:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,30,86,25,16,64,2024-08-11,0,Precipitation is not expected,1015,25,77,19:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and light winds,1,29,83,23,14,68,2024-08-11,0,Precipitation is not expected,1014,24,75,20:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,12,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,27,81,22,14,73,2024-08-11,0,Precipitation is not expected,1014,23,73,21:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,10,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,25,78,23,14,79,2024-08-11,0,Precipitation is not expected,1014,21,70,22:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,10,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,25,76,23,15,81,2024-08-11,0,Precipitation is not expected,1013,21,69,23:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,10,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,24,75,29,18,82,2024-08-12,0,Precipitation is not expected,1012,20,68,00:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,11,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,23,74,23,14,83,2024-08-12,0,Precipitation is not expected,1012,20,68,01:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,14,9,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,23,73,27,17,85,2024-08-12,13,Low chance of precipitation,1011,19,67,02:00,1,Good,0,Clear Sky,A gentle breeze from the east north east,ENE,ENE,East North Easterly,12,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,22,72,28,17,86,2024-08-12,16,Low chance of precipitation,1010,19,66,03:00,1,Good,0,Clear Sky,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,22,71,26,16,88,2024-08-12,10,Low chance of precipitation,1009,19,66,04:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,22,71,20,13,89,2024-08-12,9,Low chance of precipitation,1008,19,65,05:00,1,Good,0,Clear Sky,Light winds from the east north east,ENE,ENE,East North Easterly,12,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and light winds,1,22,71,19,12,90,2024-08-12,9,Low chance of precipitation,1008,19,65,06:00,1,Good,1,Sunny,Light winds from the east north east,ENE,ENE,East North Easterly,9,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and light winds,1,23,73,18,11,88,2024-08-12,8,Low chance of precipitation,1008,19,67,07:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,9,5,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and light winds,1,25,77,18,11,86,2024-08-12,4,Low chance of precipitation,1008,21,69,08:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,9,5,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,27,80,19,12,83,2024-08-12,5,Low chance of precipitation,1008,22,71,09:00,1,Good,3,Sunny Intervals,Light winds from the east south east,ESE,ESE,East South Easterly,10,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,28,83,29,18,78,2024-08-12,0,Precipitation is not expected,1008,23,73,10:00,1,Good,3,Sunny Intervals,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and light winds,3,29,84,31,19,76,2024-08-12,0,Precipitation is not expected,1008,23,74,11:00,1,Good,3,Sunny Intervals,Light winds from the south west,SW,SW,South Westerly,12,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,29,84,36,23,74,2024-08-12,0,Precipitation is not expected,1008,24,75,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,29,85,38,24,74,2024-08-12,0,Precipitation is not expected,1008,24,75,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,29,84,41,26,73,2024-08-12,0,Precipitation is not expected,1008,24,75,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,28,82,44,27,71,2024-08-12,0,Precipitation is not expected,1008,23,74,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west south west,WSW,WSW,West South Westerly,21,13,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a moderate breeze,1,27,81,42,26,70,2024-08-12,0,Precipitation is not expected,1008,23,73,16:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a moderate breeze,1,26,78,38,24,70,2024-08-12,0,Precipitation is not expected,1008,22,72,17:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a moderate breeze,1,24,76,38,24,73,2024-08-12,0,Precipitation is not expected,1008,21,70,18:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a moderate breeze,1,23,73,34,21,75,2024-08-12,0,Precipitation is not expected,1009,20,68,19:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,21,13,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,21,70,30,19,78,2024-08-12,0,Precipitation is not expected,1009,19,66,20:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,20,12,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,19,67,27,17,83,2024-08-12,0,Precipitation is not expected,1010,17,63,21:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,16,10,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,17,63,24,15,88,2024-08-12,0,Precipitation is not expected,1010,16,61,22:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,14,9,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and a gentle breeze,0,17,62,21,13,90,2024-08-12,0,Precipitation is not expected,1010,15,59,23:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,13,8,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,16,60,18,11,91,2024-08-13,0,Precipitation is not expected,1010,15,58,00:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,11,7,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
A clear sky and light winds,0,15,59,16,10,92,2024-08-13,0,Precipitation is not expected,1010,14,57,01:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,10,6,2024-08-10T22:46:00+01:00,2024-08-11T01:01:26.809+01:00,2653822,Cardiff
