enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Thick cloud and light winds,37,1,33,22,14,92,2025-02-11,24,Low chance of precipitation,1019,3,38,01:00,1,Moderate,8,Thick Cloud,Not available,-99,-99,Direction not available,10,6,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,37,1,34,21,13,92,2025-02-11,23,Low chance of precipitation,1019,3,38,02:00,1,Good,8,Thick Cloud,Light winds from the north,N,N,Northerly,9,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,37,1,34,21,13,92,2025-02-11,0,Precipitation is not expected,1018,3,38,03:00,1,Good,8,Thick Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,37,1,34,20,12,92,2025-02-11,21,Low chance of precipitation,1018,3,38,04:00,1,Good,8,Thick Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,37,1,34,19,12,92,2025-02-11,0,Precipitation is not expected,1018,3,38,05:00,1,Good,8,Thick Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,37,1,34,17,10,92,2025-02-11,0,Precipitation is not expected,1018,3,38,06:00,1,Moderate,8,Thick Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,37,3,38,16,10,92,2025-02-11,0,Precipitation is not expected,1017,3,38,07:00,1,Moderate,8,Thick Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,7,4,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,8,3,38,17,11,93,2025-02-11,0,Precipitation is not expected,1018,3,38,08:00,1,Moderate,8,Thick Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,7,4,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,8,4,39,18,11,91,2025-02-11,0,Precipitation is not expected,1018,4,39,09:00,1,Moderate,8,Thick Cloud,Light winds from the north west,NW,NW,North Westerly,7,4,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,8,2,36,18,11,89,2025-02-11,21,Low chance of precipitation,1018,4,39,10:00,1,Good,8,Thick Cloud,Light winds from the north west,NW,NW,North Westerly,8,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,8,4,40,19,12,87,2025-02-11,15,Low chance of precipitation,1018,5,40,11:00,1,Good,8,Thick Cloud,Light winds from the north west,NW,NW,North Westerly,7,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
Thick cloud and light winds,8,3,37,18,11,84,2025-02-11,0,Precipitation is not expected,1017,5,41,12:00,1,Good,8,Thick Cloud,Light winds from the north west,NW,NW,North Westerly,8,5,2025-02-10T19:45:00+00:00,2025-02-11T00:00:14.247Z,2643743,Greater London
