enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and light winds,36,8,46,24,15,89,2024-02-04,0,Precipitation is not expected,1031,9,48,02:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and light winds,36,8,46,25,15,89,2024-02-04,0,Precipitation is not expected,1031,9,48,03:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and light winds,36,8,46,24,15,88,2024-02-04,0,Precipitation is not expected,1031,9,48,04:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and light winds,36,8,46,24,15,89,2024-02-04,0,Precipitation is not expected,1031,9,48,05:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and light winds,36,8,46,25,16,90,2024-02-04,0,Precipitation is not expected,1031,9,48,06:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and light winds,36,8,46,26,16,91,2024-02-04,0,Precipitation is not expected,1031,9,48,07:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and light winds,36,8,46,27,17,90,2024-02-04,0,Precipitation is not expected,1031,9,48,08:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and a gentle breeze,7,8,46,27,17,90,2024-02-04,0,Precipitation is not expected,1031,9,49,09:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and a gentle breeze,7,9,47,29,18,89,2024-02-04,0,Precipitation is not expected,1031,10,49,10:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
Light cloud and a gentle breeze,7,9,49,30,19,87,2024-02-04,0,Precipitation is not expected,1031,10,51,11:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2024-02-03T22:41:00+01:00,2024-02-04T01:37:09.724+01:00,2988507,Paris
