enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny intervals and light winds,3,6,43,17,10,70,2024-03-03,0,Precipitation is not expected,1006,8,47,18:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,12,7,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,6,43,16,10,73,2024-03-03,0,Precipitation is not expected,1007,8,46,19:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,9,6,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,5,41,14,9,75,2024-03-03,0,Precipitation is not expected,1008,7,44,20:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,8,5,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,6,43,14,9,78,2024-03-03,0,Precipitation is not expected,1009,6,43,21:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,7,5,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,5,42,13,8,81,2024-03-03,0,Precipitation is not expected,1010,6,42,22:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,7,5,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,5,41,13,8,83,2024-03-03,0,Precipitation is not expected,1010,5,41,23:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,7,4,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,4,40,12,8,84,2024-03-04,0,Precipitation is not expected,1011,5,40,00:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,7,4,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,4,39,10,6,87,2024-03-04,0,Precipitation is not expected,1011,4,40,01:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,6,4,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,4,39,11,7,87,2024-03-04,0,Precipitation is not expected,1012,4,39,02:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,4,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,3,38,10,6,89,2024-03-04,0,Precipitation is not expected,1012,3,38,03:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,5,3,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,3,37,8,5,90,2024-03-04,0,Precipitation is not expected,1012,3,37,04:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,6,4,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,3,37,8,5,90,2024-03-04,0,Precipitation is not expected,1012,3,37,05:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,5,3,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,2,36,8,5,90,2024-03-04,0,Precipitation is not expected,1013,3,37,06:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,5,3,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,2,36,8,5,91,2024-03-04,0,Precipitation is not expected,1013,2,36,07:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,5,3,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,2,36,8,5,92,2024-03-04,0,Precipitation is not expected,1013,3,37,08:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,5,3,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,4,39,9,6,89,2024-03-04,0,Precipitation is not expected,1013,4,39,09:00,1,Good,1,Sunny,Light winds from the south south west,SSW,SSW,South South Westerly,4,2,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,5,42,12,7,83,2024-03-04,0,Precipitation is not expected,1013,6,42,10:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,5,3,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,7,44,15,9,77,2024-03-04,0,Precipitation is not expected,1013,7,45,11:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,6,4,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,7,45,18,11,70,2024-03-04,0,Precipitation is not expected,1012,9,47,12:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,8,5,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,8,47,19,12,62,2024-03-04,0,Precipitation is not expected,1012,10,50,13:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,10,6,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,9,48,21,13,58,2024-03-04,0,Precipitation is not expected,1011,10,51,14:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,10,6,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,9,49,23,14,56,2024-03-04,0,Precipitation is not expected,1011,11,51,15:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,11,7,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,9,49,23,14,55,2024-03-04,0,Precipitation is not expected,1011,11,51,16:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,12,7,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,9,47,23,14,56,2024-03-04,0,Precipitation is not expected,1010,10,50,17:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,12,7,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Sunny and light winds,1,8,46,22,14,59,2024-03-04,0,Precipitation is not expected,1010,9,49,18:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,12,7,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
A clear sky and light winds,0,7,44,23,14,63,2024-03-04,0,Precipitation is not expected,1010,8,47,19:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Partly cloudy and light winds,2,6,43,22,14,67,2024-03-04,0,Precipitation is not expected,1011,8,46,20:00,1,Good,2,Partly Cloudy,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Light cloud and light winds,36,6,42,24,15,70,2024-03-04,17,Low chance of precipitation,1011,8,46,21:00,1,Good,7,Light Cloud,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Light rain and light winds,39,5,41,29,18,74,2024-03-04,30,Low chance of precipitation,1011,7,45,22:00,1,Good,12,Light Rain,Light winds from the south,S,S,Southerly,12,7,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Light rain and a gentle breeze,39,5,40,30,19,79,2024-03-04,57,Chance of precipitation,1011,7,44,23:00,1,Moderate,12,Light Rain,A gentle breeze from the south,S,S,Southerly,12,8,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Light rain and a gentle breeze,39,4,40,30,19,82,2024-03-05,66,Chance of precipitation,1011,7,44,00:00,1,Moderate,12,Light Rain,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
Drizzle and a gentle breeze,38,5,40,30,19,85,2024-03-05,40,Chance of precipitation,1011,7,44,01:00,1,Moderate,11,Drizzle,A gentle breeze from the south,S,S,Southerly,12,8,2024-03-03T10:41:00+01:00,2024-03-03T17:01:46.179+01:00,2988507,Paris
