enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a gentle breeze,0,32,90,19,12,52,2024-03-10,0,Precipitation is not expected,1012,27,81,20:00,1,Good,0,Clear Sky,A gentle breeze from the south,S,S,Southerly,12,8,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,32,89,17,11,54,2024-03-10,0,Precipitation is not expected,1013,27,81,21:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,31,88,14,9,57,2024-03-10,0,Precipitation is not expected,1012,26,79,22:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,31,87,14,8,61,2024-03-10,0,Precipitation is not expected,1012,26,78,23:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,9,5,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,30,87,14,9,61,2024-03-11,0,Precipitation is not expected,1012,25,78,00:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,8,5,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,30,85,15,9,64,2024-03-11,0,Precipitation is not expected,1012,25,77,01:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,8,5,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,29,85,15,10,66,2024-03-11,0,Precipitation is not expected,1012,25,76,02:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,8,5,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,30,85,14,9,68,2024-03-11,0,Precipitation is not expected,1012,25,76,03:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,8,5,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,29,84,13,8,73,2024-03-11,0,Precipitation is not expected,1012,24,75,04:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,7,4,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
A clear sky and light winds,0,29,85,11,7,76,2024-03-11,0,Precipitation is not expected,1013,24,75,05:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,6,4,2024-03-10T12:00:00+03:00,2024-03-10T19:03:41.437+03:00,105343,Jeddah
