enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,15,59,19,12,81,2024-08-21,0,Precipitation is not expected,1019,14,58,03:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,12,7,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
A clear sky and light winds,0,14,58,17,10,81,2024-08-21,0,Precipitation is not expected,1019,14,57,04:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,11,7,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
A clear sky and light winds,0,14,57,16,10,83,2024-08-21,0,Precipitation is not expected,1019,14,57,05:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,9,6,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
A clear sky and light winds,0,14,57,16,10,85,2024-08-21,0,Precipitation is not expected,1020,13,56,06:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,8,5,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
Sunny and light winds,1,13,55,16,10,87,2024-08-21,0,Precipitation is not expected,1020,13,55,07:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,9,5,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
Sunny and light winds,1,13,56,18,11,86,2024-08-21,0,Precipitation is not expected,1021,13,55,08:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,9,5,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
Sunny and light winds,1,15,60,19,12,81,2024-08-21,0,Precipitation is not expected,1021,15,58,09:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,8,5,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
Sunny and light winds,1,18,64,21,13,75,2024-08-21,0,Precipitation is not expected,1021,16,61,10:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,9,6,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
Sunny intervals and light winds,3,19,66,22,14,70,2024-08-21,0,Precipitation is not expected,1022,17,63,11:00,1,Good,3,Sunny Intervals,Light winds from the west,W,W,Westerly,10,6,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
Sunny intervals and light winds,3,20,68,23,14,63,2024-08-21,0,Precipitation is not expected,1022,19,65,12:00,1,Good,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2024-08-20T21:40:00+02:00,2024-08-21T02:01:29.095+02:00,2988507,Paris
