enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and light winds,2,27,80,21,13,95,2023-01-26,5,Low chance of precipitation,1012,21,70,04:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,8,5,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Partly cloudy and light winds,2,26,79,21,13,93,2023-01-26,1,Low chance of precipitation,1012,21,69,05:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,8,5,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Partly cloudy and light winds,2,26,79,21,13,94,2023-01-26,0,Precipitation is not expected,1013,21,69,06:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,8,5,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and light winds,3,26,79,21,13,97,2023-01-26,0,Precipitation is not expected,1013,21,69,07:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,9,5,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and light winds,3,27,81,21,13,94,2023-01-26,1,Low chance of precipitation,1013,21,71,08:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and light winds,1,29,85,21,13,84,2023-01-26,1,Low chance of precipitation,1013,23,74,09:00,1,Moderate,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and light winds,1,32,90,23,14,75,2023-01-26,1,Low chance of precipitation,1013,25,77,10:00,1,Moderate,1,Sunny,Light winds from the north,N,N,Northerly,11,7,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and light winds,1,35,95,25,16,70,2023-01-26,2,Low chance of precipitation,1013,27,81,11:00,1,Moderate,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and a gentle breeze,1,37,98,30,19,66,2023-01-26,2,Low chance of precipitation,1012,28,83,12:00,1,Moderate,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and a gentle breeze,1,37,99,34,21,62,2023-01-26,2,Low chance of precipitation,1011,29,84,13:00,1,Moderate,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and a gentle breeze,1,37,99,34,21,61,2023-01-26,3,Low chance of precipitation,1011,29,84,14:00,1,Moderate,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,20,12,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny and a moderate breeze,1,37,99,34,21,62,2023-01-26,4,Low chance of precipitation,1010,29,84,15:00,1,Moderate,1,Sunny,A moderate breeze from the north east,NE,NE,North Easterly,21,13,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,37,99,33,21,64,2023-01-26,4,Low chance of precipitation,1010,29,84,16:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,20,12,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,36,97,34,21,67,2023-01-26,5,Low chance of precipitation,1010,28,83,17:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,19,12,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,35,95,35,22,71,2023-01-26,6,Low chance of precipitation,1011,27,81,18:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,18,11,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,34,93,35,22,76,2023-01-26,7,Low chance of precipitation,1012,26,79,19:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the south east,SE,SE,South Easterly,18,11,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,33,91,35,22,80,2023-01-26,8,Low chance of precipitation,1013,25,77,20:00,1,Moderate,3,Sunny Intervals,A gentle breeze from the south south east,SSE,SSE,South South Easterly,19,12,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Partly cloudy and a gentle breeze,2,32,90,34,21,83,2023-01-26,9,Low chance of precipitation,1014,25,76,21:00,1,Moderate,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,19,12,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Partly cloudy and a gentle breeze,2,31,88,34,21,86,2023-01-26,10,Low chance of precipitation,1014,24,75,22:00,1,Moderate,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,19,12,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Light cloud and a moderate breeze,36,30,87,35,22,87,2023-01-26,11,Low chance of precipitation,1015,24,75,23:00,1,Moderate,7,Light Cloud,A moderate breeze from the south,S,S,Southerly,21,13,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Light cloud and a moderate breeze,36,30,85,37,23,87,2023-01-27,11,Low chance of precipitation,1014,23,74,00:00,1,Moderate,7,Light Cloud,A moderate breeze from the south,S,S,Southerly,22,13,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Light cloud and a moderate breeze,36,29,84,39,24,88,2023-01-27,11,Low chance of precipitation,1014,23,73,01:00,1,Moderate,7,Light Cloud,A moderate breeze from the south south west,SSW,SSW,South South Westerly,22,14,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
Light cloud and a moderate breeze,36,29,83,39,24,88,2023-01-27,12,Low chance of precipitation,1013,23,73,02:00,1,Moderate,7,Light Cloud,A moderate breeze from the south south west,SSW,SSW,South South Westerly,23,14,2023-01-25T20:00:00+11:00,2023-01-26T03:01:56.968+11:00,2147714,Sydney
