enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain and light winds,39,26,80,28,18,82,2022-07-20,44,Chance of precipitation,1017,22,71,06:00,1,Good,12,Light Rain,Light winds from the south west,SW,SW,South Westerly,8,5,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light rain and light winds,12,26,79,28,17,81,2022-07-20,52,Chance of precipitation,1018,21,71,07:00,1,Very Good,12,Light Rain,Light winds from the south south west,SSW,SSW,South South Westerly,9,6,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light rain showers and light winds,10,25,78,29,18,79,2022-07-20,56,Chance of precipitation,1018,21,70,08:00,1,Very Good,10,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light rain showers and light winds,10,26,78,32,20,75,2022-07-20,55,Chance of precipitation,1018,22,71,09:00,1,Very Good,10,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light rain showers and light winds,10,26,79,35,22,70,2022-07-20,47,Chance of precipitation,1019,22,72,10:00,1,Very Good,10,Light Rain Showers,Light winds from the south west,SW,SW,South Westerly,11,7,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light rain showers and a gentle breeze,10,27,80,37,23,67,2022-07-20,38,Chance of precipitation,1019,23,73,11:00,1,Good,10,Light Rain Showers,A gentle breeze from the south west,SW,SW,South Westerly,12,8,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light rain showers and a gentle breeze,10,27,81,39,24,63,2022-07-20,30,Low chance of precipitation,1019,23,74,12:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light cloud and a gentle breeze,7,28,83,40,25,60,2022-07-20,20,Low chance of precipitation,1019,24,76,13:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Light cloud and a gentle breeze,7,29,83,41,26,58,2022-07-20,15,Low chance of precipitation,1018,25,77,14:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
Sunny intervals and a gentle breeze,3,29,84,41,26,56,2022-07-20,19,Low chance of precipitation,1018,25,77,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-19T23:00:00+02:00,2022-07-20T05:00:32.682+02:00,2988507,Paris
