enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a moderate breeze,36,10,50,55,34,79,2024-02-06,0,Precipitation is not expected,1014,11,53,01:00,1,Good,7,Light Cloud,A moderate breeze from the south west,SW,SW,South Westerly,26,16,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,36,10,50,55,34,80,2024-02-06,0,Precipitation is not expected,1014,11,53,02:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,26,16,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,36,10,50,55,34,80,2024-02-06,0,Precipitation is not expected,1013,11,53,03:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,27,17,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,36,10,50,57,36,81,2024-02-06,0,Precipitation is not expected,1012,11,53,04:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,28,17,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,36,10,50,56,35,80,2024-02-06,0,Precipitation is not expected,1012,12,53,05:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,28,18,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,36,10,50,58,36,80,2024-02-06,0,Precipitation is not expected,1011,12,53,06:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,28,18,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,36,10,50,59,37,81,2024-02-06,0,Precipitation is not expected,1011,12,53,07:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,29,18,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,7,10,50,58,36,81,2024-02-06,0,Precipitation is not expected,1011,12,53,08:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,29,18,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a moderate breeze,7,11,51,60,37,80,2024-02-06,0,Precipitation is not expected,1011,12,53,09:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,29,18,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
Light cloud and a fresh breeze,7,11,52,59,37,77,2024-02-06,0,Precipitation is not expected,1011,12,54,10:00,1,Good,7,Light Cloud,A fresh breeze from the west south west,WSW,WSW,West South Westerly,30,19,2024-02-05T21:46:00+00:00,2024-02-06T00:00:26.652Z,2634341,City of Westminster
