enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny intervals and light winds,3,38,100,23,14,32,2024-04-01,10,Low chance of precipitation,1009,34,93,12:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,9,5,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Thundery showers and a gentle breeze,29,38,101,24,15,36,2024-04-01,16,Low chance of precipitation,1009,34,93,13:00,1,Good,29,Thundery Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Thundery showers and a gentle breeze,29,39,102,27,17,40,2024-04-01,16,Low chance of precipitation,1008,33,92,14:00,1,Good,29,Thundery Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Sunny and a gentle breeze,1,39,103,24,15,43,2024-04-01,11,Low chance of precipitation,1008,33,91,15:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Sunny and a gentle breeze,1,38,101,22,13,44,2024-04-01,7,Low chance of precipitation,1008,32,90,16:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Sunny and a gentle breeze,1,37,99,18,11,47,2024-04-01,6,Low chance of precipitation,1008,31,88,17:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Sunny and a gentle breeze,1,37,99,15,9,50,2024-04-01,5,Low chance of precipitation,1008,30,87,18:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,13,8,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
A clear sky and light winds,0,36,97,12,7,53,2024-04-01,5,Low chance of precipitation,1008,30,85,19:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,11,7,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
A clear sky and light winds,0,36,96,9,6,55,2024-04-01,6,Low chance of precipitation,1008,29,84,20:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
A clear sky and light winds,0,36,97,10,6,57,2024-04-01,4,Low chance of precipitation,1008,29,84,21:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
A clear sky and light winds,0,35,96,11,7,58,2024-04-01,8,Low chance of precipitation,1009,29,83,22:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
A clear sky and light winds,0,35,95,11,7,58,2024-04-01,9,Low chance of precipitation,1009,29,83,23:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,7,5,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Thundery showers and light winds,28,35,95,11,7,57,2024-04-02,13,Low chance of precipitation,1009,29,83,00:00,1,Good,28,Thundery Showers,Light winds from the north north west,NNW,NNW,North North Westerly,7,4,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Light rain showers and light winds,9,34,93,11,7,60,2024-04-02,25,Low chance of precipitation,1008,28,82,01:00,1,Moderate,9,Light Rain Showers,Light winds from the north,N,N,Northerly,7,4,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Thundery showers and light winds,28,33,91,12,8,62,2024-04-02,45,Chance of precipitation,1008,27,80,02:00,1,Moderate,28,Thundery Showers,Light winds from the north,N,N,Northerly,7,4,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Thundery showers and light winds,28,32,90,10,6,63,2024-04-02,69,Chance of precipitation,1008,26,79,03:00,1,Good,28,Thundery Showers,Light winds from the north,N,N,Northerly,7,5,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
Partly cloudy and light winds,2,31,88,11,7,65,2024-04-02,9,Low chance of precipitation,1008,26,78,04:00,1,Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,7,4,2024-04-01T00:00:00+03:00,2024-04-01T11:05:11.023+03:00,105343,Jeddah
