enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain showers and a gentle breeze,10,19,67,26,16,82,2023-08-29,31,Chance of precipitation,1010,17,63,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the north west,NW,NW,North Westerly,12,8,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny intervals and light winds,3,18,65,23,14,80,2023-08-29,20,Low chance of precipitation,1010,17,62,19:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny intervals and light winds,3,17,62,19,12,81,2023-08-29,0,Precipitation is not expected,1010,15,60,20:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,10,6,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,15,58,17,10,83,2023-08-29,0,Precipitation is not expected,1011,14,57,21:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,10,6,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,13,55,14,9,84,2023-08-29,0,Precipitation is not expected,1011,13,55,22:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,12,53,13,8,87,2023-08-29,0,Precipitation is not expected,1011,12,53,23:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,11,53,12,7,89,2023-08-30,0,Precipitation is not expected,1011,11,52,00:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,11,52,12,8,89,2023-08-30,0,Precipitation is not expected,1010,11,51,01:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,11,51,14,9,90,2023-08-30,0,Precipitation is not expected,1010,10,51,02:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,11,51,16,10,91,2023-08-30,0,Precipitation is not expected,1010,10,51,03:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,10,50,16,10,90,2023-08-30,0,Precipitation is not expected,1009,10,51,04:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,10,50,14,9,91,2023-08-30,0,Precipitation is not expected,1009,10,50,05:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
A clear sky and light winds,0,10,50,16,10,92,2023-08-30,0,Precipitation is not expected,1009,10,50,06:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny and light winds,1,10,51,19,12,93,2023-08-30,0,Precipitation is not expected,1010,10,50,07:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,7,4,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny and light winds,1,12,53,23,14,89,2023-08-30,0,Precipitation is not expected,1010,12,53,08:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny and light winds,1,14,58,27,17,82,2023-08-30,0,Precipitation is not expected,1010,14,57,09:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,16,61,27,17,73,2023-08-30,0,Precipitation is not expected,1010,16,60,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,17,63,31,19,68,2023-08-30,0,Precipitation is not expected,1010,16,61,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,18,64,29,18,66,2023-08-30,0,Precipitation is not expected,1010,17,63,12:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2023-08-29T10:54:00+01:00,2023-08-29T17:04:29.771+01:00,2653822,Cardiff
