enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a gentle breeze,36,4,40,26,16,93,2022-11-21,4,Low chance of precipitation,1006,6,43,01:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,12,8,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light cloud and a gentle breeze,36,5,40,28,17,93,2022-11-21,4,Low chance of precipitation,1005,7,44,02:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,14,9,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light cloud and a gentle breeze,36,5,41,29,18,92,2022-11-21,6,Low chance of precipitation,1003,7,45,03:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,15,10,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light cloud and a gentle breeze,36,5,40,30,19,92,2022-11-21,18,Low chance of precipitation,1001,7,45,04:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,17,10,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain showers and a gentle breeze,9,5,41,32,20,93,2022-11-21,34,Chance of precipitation,1000,7,45,05:00,1,Good,9,Light Rain Showers,A gentle breeze from the south east,SE,SE,South Easterly,18,11,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain showers and a gentle breeze,9,5,41,37,23,91,2022-11-21,43,Chance of precipitation,998,8,46,06:00,1,Good,9,Light Rain Showers,A gentle breeze from the south east,SE,SE,South Easterly,20,12,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain showers and a moderate breeze,9,5,42,41,26,90,2022-11-21,53,Chance of precipitation,996,8,46,07:00,1,Good,9,Light Rain Showers,A moderate breeze from the south east,SE,SE,South Easterly,22,13,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Heavy rain and a moderate breeze,15,6,43,44,27,90,2022-11-21,67,Chance of precipitation,994,8,47,08:00,1,Good,15,Heavy Rain,A moderate breeze from the south east,SE,SE,South Easterly,23,14,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Heavy rain and a moderate breeze,15,6,43,46,29,91,2022-11-21,80,High chance of precipitation,993,9,48,09:00,1,Good,15,Heavy Rain,A moderate breeze from the south east,SE,SE,South Easterly,24,15,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Heavy rain and a moderate breeze,15,6,43,47,29,92,2022-11-21,90,High chance of precipitation,991,9,48,10:00,1,Good,15,Heavy Rain,A moderate breeze from the east south east,ESE,ESE,East South Easterly,25,15,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Heavy rain and a moderate breeze,15,6,43,48,30,94,2022-11-21,94,Precipitation is expected,989,9,47,11:00,1,Good,15,Heavy Rain,A moderate breeze from the east south east,ESE,ESE,East South Easterly,25,16,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Heavy rain and a moderate breeze,15,6,43,53,33,94,2022-11-21,83,High chance of precipitation,988,9,47,12:00,1,Good,15,Heavy Rain,A moderate breeze from the east south east,ESE,ESE,East South Easterly,25,16,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Heavy rain and a moderate breeze,15,6,43,56,35,93,2022-11-21,65,Chance of precipitation,988,9,47,13:00,1,Good,15,Heavy Rain,A moderate breeze from the south east,SE,SE,South Easterly,25,16,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain and a moderate breeze,12,6,44,56,35,90,2022-11-21,44,Chance of precipitation,988,9,48,14:00,1,Good,12,Light Rain,A moderate breeze from the south south west,SSW,SSW,South South Westerly,27,17,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain and a moderate breeze,12,6,43,60,38,90,2022-11-21,25,Low chance of precipitation,988,9,48,15:00,1,Good,12,Light Rain,A moderate breeze from the west south west,WSW,WSW,West South Westerly,29,18,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain and a fresh breeze,12,5,41,62,39,92,2022-11-21,25,Low chance of precipitation,988,8,46,16:00,1,Good,12,Light Rain,A fresh breeze from the west,W,W,Westerly,30,19,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain and a fresh breeze,39,4,39,59,37,95,2022-11-21,35,Chance of precipitation,988,7,45,17:00,1,Good,12,Light Rain,A fresh breeze from the west,W,W,Westerly,32,20,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain and a fresh breeze,39,3,37,51,32,96,2022-11-21,42,Chance of precipitation,988,7,44,18:00,1,Good,12,Light Rain,A fresh breeze from the west,W,W,Westerly,34,21,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
Light rain and a moderate breeze,39,3,37,43,27,94,2022-11-21,36,Chance of precipitation,988,7,44,19:00,1,Good,12,Light Rain,A moderate breeze from the west north west,WNW,WNW,West North Westerly,29,18,2022-11-20T21:07:00+00:00,2022-11-21T00:29:45.086Z,2653822,Cardiff
