enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Strong winds and sunny intervals,3,25,76,59,37,67,2023-01-05,29,Low chance of precipitation,1010,22,71,12:00,1,Moderate,3,Sunny Intervals,Strong winds from the south,S,S,Southerly,41,25,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Strong winds and sunny intervals,3,25,77,59,37,64,2023-01-05,23,Low chance of precipitation,1010,22,72,13:00,1,Moderate,3,Sunny Intervals,Strong winds from the south,S,S,Southerly,40,25,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Strong winds and sunny intervals,3,25,77,58,36,60,2023-01-05,18,Low chance of precipitation,1010,22,72,14:00,1,Moderate,3,Sunny Intervals,Strong winds from the south,S,S,Southerly,40,25,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Sunny intervals and a fresh breeze,3,25,76,58,36,57,2023-01-05,13,Low chance of precipitation,1010,22,72,15:00,1,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,39,24,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Sunny intervals and a fresh breeze,3,24,75,57,35,57,2023-01-05,9,Low chance of precipitation,1010,22,72,16:00,1,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,39,24,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Sunny intervals and a fresh breeze,3,23,74,56,35,58,2023-01-05,6,Low chance of precipitation,1010,22,71,17:00,1,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,38,24,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Sunny intervals and a fresh breeze,3,22,72,54,33,60,2023-01-05,5,Low chance of precipitation,1010,21,69,18:00,1,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,37,23,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Sunny intervals and a fresh breeze,3,21,70,52,33,62,2023-01-05,5,Low chance of precipitation,1011,20,68,19:00,1,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,35,22,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Sunny intervals and a fresh breeze,3,21,69,51,32,65,2023-01-05,6,Low chance of precipitation,1011,19,67,20:00,1,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,33,21,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Partly cloudy and a fresh breeze,2,20,68,50,31,66,2023-01-05,7,Low chance of precipitation,1012,19,66,21:00,1,Moderate,2,Partly Cloudy,A fresh breeze from the south south west,SSW,SSW,South South Westerly,33,20,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Partly cloudy and a fresh breeze,2,20,68,49,30,67,2023-01-05,9,Low chance of precipitation,1012,19,66,22:00,1,Moderate,2,Partly Cloudy,A fresh breeze from the south south west,SSW,SSW,South South Westerly,32,20,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Partly cloudy and a fresh breeze,2,20,67,47,29,68,2023-01-05,11,Low chance of precipitation,1012,19,65,23:00,1,Moderate,2,Partly Cloudy,A fresh breeze from the south south west,SSW,SSW,South South Westerly,31,19,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
Partly cloudy and a fresh breeze,2,19,67,45,28,70,2023-01-06,13,Low chance of precipitation,1012,18,65,00:00,1,Moderate,2,Partly Cloudy,A fresh breeze from the south south west,SSW,SSW,South South Westerly,30,19,2023-01-05T08:00:00+11:00,2023-01-05T11:00:35.933+11:00,2147714,Sydney
