enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and a gentle breeze,2,-4,24,36,22,83,2023-01-18,14,Low chance of precipitation,988,1,33,01:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,18,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
Partly cloudy and a gentle breeze,2,-4,25,36,22,83,2023-01-18,16,Low chance of precipitation,988,1,33,02:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,18,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
A clear sky and a gentle breeze,0,-4,25,36,22,82,2023-01-18,16,Low chance of precipitation,989,1,33,03:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,18,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
A clear sky and a gentle breeze,0,-4,25,36,22,81,2023-01-18,16,Low chance of precipitation,990,1,33,04:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,18,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
A clear sky and a gentle breeze,0,-4,24,35,22,81,2023-01-18,18,Low chance of precipitation,991,0,33,05:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,18,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
A clear sky and a gentle breeze,0,-5,24,34,21,81,2023-01-18,19,Low chance of precipitation,991,0,33,06:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,18,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
A clear sky and a gentle breeze,0,-5,23,32,20,82,2023-01-18,20,Low chance of precipitation,992,0,32,07:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,17,11,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
A clear sky and a gentle breeze,0,-5,23,31,19,81,2023-01-18,18,Low chance of precipitation,993,0,31,08:00,1,Good,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,16,10,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,-4,25,31,19,79,2023-01-18,16,Low chance of precipitation,994,1,33,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,-3,27,32,20,75,2023-01-18,17,Low chance of precipitation,995,1,35,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2023-01-17T21:03:00+00:00,2023-01-18T00:24:29.279Z,2650225,Edinburgh
