enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,41,106,8,5,67,2024-11-02,0,Precipitation is not expected,1012,30,87,20:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,8,5,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,8,5,67,2024-11-02,0,Precipitation is not expected,1013,30,87,21:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,6,4,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,40,104,7,4,69,2024-11-02,0,Precipitation is not expected,1013,30,85,22:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,6,4,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,7,5,70,2024-11-02,0,Precipitation is not expected,1012,29,84,23:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,6,4,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,39,103,9,5,69,2024-11-03,0,Precipitation is not expected,1012,29,85,00:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,6,4,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,11,7,72,2024-11-03,4,Low chance of precipitation,1012,29,83,01:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,7,4,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,12,7,71,2024-11-03,0,Precipitation is not expected,1011,28,83,02:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,7,5,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,12,8,72,2024-11-03,0,Precipitation is not expected,1011,29,83,03:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,7,4,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,13,8,76,2024-11-03,0,Precipitation is not expected,1011,28,82,04:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,5,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,13,8,76,2024-11-03,0,Precipitation is not expected,1011,28,82,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,13,8,77,2024-11-03,0,Precipitation is not expected,1012,28,82,06:00,1,Good,0,Clear Sky,Light winds from the north,N,N,Northerly,9,5,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
Sunny and light winds,1,38,100,14,9,77,2024-11-03,10,Low chance of precipitation,1013,28,82,07:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,9,5,2024-11-02T12:00:00+03:00,2024-11-02T19:04:30.245+03:00,105343,Jeddah
