enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a moderate breeze,0,-3,27,44,27,79,2025-01-25,0,Precipitation is not expected,994,2,35,01:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,27,46,28,78,2025-01-25,0,Precipitation is not expected,994,2,35,02:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,26,44,28,78,2025-01-25,0,Precipitation is not expected,995,2,35,03:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,26,42,26,78,2025-01-25,0,Precipitation is not expected,996,2,35,04:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,23,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,26,40,25,78,2025-01-25,0,Precipitation is not expected,996,2,35,05:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,23,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,26,42,26,79,2025-01-25,0,Precipitation is not expected,997,2,35,06:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,26,40,25,78,2025-01-25,0,Precipitation is not expected,998,2,35,07:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,22,14,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
A clear sky and a moderate breeze,0,-3,26,39,24,78,2025-01-25,0,Precipitation is not expected,999,2,35,08:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
Sunny and a moderate breeze,1,-3,26,38,24,80,2025-01-25,0,Precipitation is not expected,1000,2,35,09:00,1,Good,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
Sunny and a gentle breeze,1,-2,28,37,23,77,2025-01-25,0,Precipitation is not expected,1000,2,36,10:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2025-01-24T21:42:00+00:00,2025-01-25T00:15:01.288Z,2655984,Belfast
