enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and light winds,1,19,65,18,11,59,2022-08-07,2,Low chance of precipitation,1028,18,64,10:00,1,Good,1,Sunny,Light winds from the north east,NE,NE,North Easterly,8,5,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny and light winds,1,20,69,19,12,53,2022-08-07,2,Low chance of precipitation,1028,19,67,11:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny and light winds,1,22,72,20,13,50,2022-08-07,2,Low chance of precipitation,1028,21,70,12:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny and light winds,1,24,74,22,13,47,2022-08-07,1,Low chance of precipitation,1027,22,72,13:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny and light winds,1,25,76,24,15,45,2022-08-07,0,Precipitation is not expected,1027,23,74,14:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,12,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,25,77,26,16,46,2022-08-07,0,Precipitation is not expected,1026,23,74,15:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,77,27,17,47,2022-08-07,1,Low chance of precipitation,1026,23,74,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,9,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,25,77,27,17,46,2022-08-07,0,Precipitation is not expected,1025,23,74,17:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,77,28,17,46,2022-08-07,0,Precipitation is not expected,1025,23,74,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,15,10,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,26,16,48,2022-08-07,1,Low chance of precipitation,1025,22,72,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,23,15,52,2022-08-07,1,Low chance of precipitation,1025,21,70,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,21,69,22,14,58,2022-08-07,1,Low chance of precipitation,1026,19,67,21:00,1,Good,2,Partly Cloudy,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,19,66,21,13,64,2022-08-07,1,Low chance of precipitation,1026,18,64,22:00,1,Good,2,Partly Cloudy,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,18,64,22,13,69,2022-08-07,0,Precipitation is not expected,1026,17,62,23:00,1,Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,11,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,17,63,22,14,73,2022-08-08,0,Precipitation is not expected,1026,16,61,00:00,1,Good,2,Partly Cloudy,Light winds from the north,N,N,Northerly,10,6,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,16,61,22,14,77,2022-08-08,1,Low chance of precipitation,1027,15,60,01:00,1,Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,10,6,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,16,60,22,13,80,2022-08-08,2,Low chance of precipitation,1027,15,59,02:00,1,Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,9,6,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,15,59,21,13,82,2022-08-08,1,Low chance of precipitation,1027,14,58,03:00,1,Good,2,Partly Cloudy,Light winds from the north north east,NNE,NNE,North North Easterly,10,6,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,14,57,21,13,84,2022-08-08,1,Low chance of precipitation,1027,14,57,04:00,1,Good,2,Partly Cloudy,Light winds from the north east,NE,NE,North Easterly,11,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Partly cloudy and light winds,2,14,57,21,13,86,2022-08-08,1,Low chance of precipitation,1027,13,56,05:00,1,Good,2,Partly Cloudy,Light winds from the north east,NE,NE,North Easterly,11,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
Sunny intervals and light winds,3,13,56,21,13,87,2022-08-08,1,Low chance of precipitation,1027,13,56,06:00,1,Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,11,7,2022-08-06T22:05:00+01:00,2022-08-07T09:10:26.807+01:00,2653822,Cardiff
