enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and a gentle breeze,1,48,119,24,15,37,2023-08-17,0,Precipitation is not expected,1004,39,103,12:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a moderate breeze,1,48,118,24,15,39,2023-08-17,0,Precipitation is not expected,1004,39,101,13:00,1,Good,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a moderate breeze,1,47,117,24,15,38,2023-08-17,0,Precipitation is not expected,1004,39,101,14:00,1,Good,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,117,24,15,39,2023-08-17,0,Precipitation is not expected,1003,38,101,15:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,20,12,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,115,22,14,40,2023-08-17,0,Precipitation is not expected,1003,37,99,16:00,1,Good,1,Sunny,A moderate breeze from the west south west,WSW,WSW,West South Westerly,20,13,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,114,22,14,43,2023-08-17,0,Precipitation is not expected,1003,37,98,17:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,115,17,10,47,2023-08-17,0,Precipitation is not expected,1003,36,97,18:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,45,112,15,9,46,2023-08-17,0,Precipitation is not expected,1003,35,96,19:00,1,Good,0,Clear Sky,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Partly cloudy and a gentle breeze,2,44,112,13,8,48,2023-08-17,0,Precipitation is not expected,1003,35,95,20:00,1,Good,2,Partly Cloudy,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Partly cloudy and light winds,2,44,112,13,8,51,2023-08-17,0,Precipitation is not expected,1005,35,94,21:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,8,5,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,44,110,11,7,49,2023-08-17,0,Precipitation is not expected,1004,34,94,22:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,8,5,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,43,110,11,7,50,2023-08-17,0,Precipitation is not expected,1005,34,94,23:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,8,5,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,15,9,50,2023-08-18,0,Precipitation is not expected,1005,35,94,00:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,9,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,43,109,17,10,50,2023-08-18,0,Precipitation is not expected,1005,34,93,01:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,9,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,43,110,21,13,55,2023-08-18,0,Precipitation is not expected,1004,33,92,02:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,11,7,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,45,113,18,11,62,2023-08-18,0,Precipitation is not expected,1003,33,92,03:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,11,7,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,44,112,18,11,64,2023-08-18,0,Precipitation is not expected,1004,33,91,04:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,10,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,45,112,17,10,68,2023-08-18,0,Precipitation is not expected,1005,32,90,05:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,9,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,45,113,17,10,70,2023-08-18,0,Precipitation is not expected,1005,32,90,06:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,9,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and light winds,1,45,113,17,10,67,2023-08-18,0,Precipitation is not expected,1006,32,90,07:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,10,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,114,21,13,61,2023-08-18,0,Precipitation is not expected,1006,34,93,08:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,12,8,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,117,21,13,54,2023-08-18,0,Precipitation is not expected,1006,35,96,09:00,1,Good,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,117,22,14,43,2023-08-18,0,Precipitation is not expected,1006,37,99,10:00,1,Good,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,16,10,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,117,24,15,36,2023-08-18,0,Precipitation is not expected,1006,39,102,11:00,1,Good,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,18,11,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,48,118,24,15,33,2023-08-18,0,Precipitation is not expected,1006,40,104,12:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a moderate breeze,1,47,117,24,15,34,2023-08-18,0,Precipitation is not expected,1005,39,103,13:00,1,Good,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a moderate breeze,1,47,117,26,16,34,2023-08-18,0,Precipitation is not expected,1005,39,103,14:00,1,Good,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a moderate breeze,1,47,117,21,13,36,2023-08-18,0,Precipitation is not expected,1004,39,102,15:00,1,Good,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,116,17,11,38,2023-08-18,0,Precipitation is not expected,1004,38,101,16:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,20,12,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,115,13,8,40,2023-08-18,0,Precipitation is not expected,1003,38,100,17:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
Sunny and a gentle breeze,1,47,116,14,9,45,2023-08-18,0,Precipitation is not expected,1004,37,98,18:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,45,113,13,8,45,2023-08-18,0,Precipitation is not expected,1003,36,97,19:00,1,Good,0,Clear Sky,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,45,113,13,8,47,2023-08-18,0,Precipitation is not expected,1004,35,95,20:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,45,113,13,8,52,2023-08-18,0,Precipitation is not expected,1005,35,95,21:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,9,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,44,112,11,7,52,2023-08-18,0,Precipitation is not expected,1005,34,94,22:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,9,6,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,44,112,11,7,53,2023-08-18,0,Precipitation is not expected,1005,34,93,23:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,8,5,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
A clear sky and light winds,0,45,113,11,7,54,2023-08-19,0,Precipitation is not expected,1005,34,94,00:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,8,5,2023-08-17T00:00:00+03:00,2023-08-17T11:00:04.554+03:00,105343,Jeddah
