enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain showers and a moderate breeze,9,11,52,45,28,89,2024-01-25,72,High chance of precipitation,1008,12,54,17:00,1,Moderate,9,Light Rain Showers,A moderate breeze from the south south west,SSW,SSW,South South Westerly,23,14,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Light rain showers and a moderate breeze,9,10,49,49,30,91,2024-01-25,70,Chance of precipitation,1007,11,52,18:00,1,Good,9,Light Rain Showers,A moderate breeze from the south south west,SSW,SSW,South South Westerly,22,14,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Light rain and a moderate breeze,39,10,49,53,33,89,2024-01-25,63,Chance of precipitation,1005,11,52,19:00,1,Good,12,Light Rain,A moderate breeze from the south south west,SSW,SSW,South South Westerly,24,15,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Partly cloudy and a moderate breeze,2,9,48,54,34,86,2024-01-25,16,Low chance of precipitation,1005,11,51,20:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,25,16,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Partly cloudy and a moderate breeze,2,8,47,57,36,84,2024-01-25,9,Low chance of precipitation,1004,10,50,21:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,27,17,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Light rain showers and a moderate breeze,9,7,45,61,38,85,2024-01-25,44,Chance of precipitation,1003,10,49,22:00,1,Moderate,9,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,29,18,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Gusty winds and rain,39,5,42,70,44,85,2024-01-25,81,High chance of precipitation,1002,8,47,23:00,1,Moderate,12,Light Rain,Gusty winds from the south west,SW,SW,South Westerly,31,19,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Gusty winds and light rain,39,3,37,64,40,85,2024-01-26,90,High chance of precipitation,1005,7,44,00:00,1,Good,12,Light Rain,Gusty winds from the west,W,W,Westerly,31,19,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Gusty winds and light rain,39,2,35,64,40,85,2024-01-26,60,Chance of precipitation,1008,6,42,01:00,1,Moderate,12,Light Rain,Gusty winds from the west,W,W,Westerly,29,18,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Light rain showers and a moderate breeze,9,0,33,59,37,85,2024-01-26,72,High chance of precipitation,1010,5,41,02:00,1,Good,9,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,29,18,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Light rain showers and a moderate breeze,9,0,32,56,35,81,2024-01-26,19,Low chance of precipitation,1012,4,40,03:00,1,Good,9,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,27,17,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Partly cloudy and a moderate breeze,2,-1,31,50,31,79,2024-01-26,4,Low chance of precipitation,1014,4,39,04:00,1,Good,2,Partly Cloudy,A moderate breeze from the west,W,W,Westerly,25,15,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Partly cloudy and a moderate breeze,2,-1,30,48,30,76,2024-01-26,0,Precipitation is not expected,1017,3,38,05:00,1,Good,2,Partly Cloudy,A moderate breeze from the west south west,WSW,WSW,West South Westerly,23,15,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Partly cloudy and a moderate breeze,2,-2,29,49,30,77,2024-01-26,0,Precipitation is not expected,1018,3,37,06:00,1,Good,2,Partly Cloudy,A moderate breeze from the west south west,WSW,WSW,West South Westerly,23,14,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Partly cloudy and a moderate breeze,2,-1,29,44,27,78,2024-01-26,0,Precipitation is not expected,1020,3,38,07:00,1,Good,2,Partly Cloudy,A moderate breeze from the west south west,WSW,WSW,West South Westerly,24,15,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
A clear sky and a moderate breeze,0,0,32,41,25,78,2024-01-26,0,Precipitation is not expected,1021,4,39,08:00,1,Good,0,Clear Sky,A moderate breeze from the west south west,WSW,WSW,West South Westerly,21,13,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Sunny intervals and a gentle breeze,3,0,32,42,26,78,2024-01-26,0,Precipitation is not expected,1023,4,39,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,20,12,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Sunny and a gentle breeze,1,1,33,44,27,77,2024-01-26,0,Precipitation is not expected,1024,4,40,10:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
Sunny and a gentle breeze,1,2,35,46,29,74,2024-01-26,0,Precipitation is not expected,1025,5,41,11:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2024-01-25T09:45:00+00:00,2024-01-25T16:01:34.856Z,2655984,Belfast
