enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a gentle breeze,0,25,77,23,15,55,2024-08-24,0,Precipitation is not expected,1014,23,73,19:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
A clear sky and a gentle breeze,0,24,74,22,14,57,2024-08-24,0,Precipitation is not expected,1015,22,71,20:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,17,10,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
A clear sky and a gentle breeze,0,23,74,19,12,59,2024-08-24,0,Precipitation is not expected,1015,21,70,21:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
A clear sky and a gentle breeze,0,23,73,17,10,62,2024-08-24,0,Precipitation is not expected,1015,21,69,22:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
A clear sky and a gentle breeze,0,22,72,15,9,63,2024-08-24,0,Precipitation is not expected,1015,20,68,23:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
A clear sky and light winds,0,22,71,13,8,66,2024-08-25,0,Precipitation is not expected,1015,20,67,00:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,12,7,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
Partly cloudy and light winds,2,21,71,13,8,66,2024-08-25,0,Precipitation is not expected,1014,19,67,01:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,10,6,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
Partly cloudy and light winds,2,21,70,11,7,67,2024-08-25,5,Low chance of precipitation,1014,19,66,02:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,10,6,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
Partly cloudy and light winds,2,21,69,9,6,69,2024-08-25,10,Low chance of precipitation,1014,19,66,03:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,9,6,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
Light cloud and light winds,36,21,69,8,5,69,2024-08-25,13,Low chance of precipitation,1015,19,65,04:00,1,Good,7,Light Cloud,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2024-08-24T17:00:00+10:00,2024-08-24T18:02:59.195+10:00,2147714,Sydney
