enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain showers and a gentle breeze,10,14,58,21,13,90,2023-08-31,62,Chance of precipitation,1007,14,57,18:00,1,Moderate,10,Light Rain Showers,A gentle breeze from the east south east,ESE,ESE,East South Easterly,12,8,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Light rain showers and light winds,10,14,57,19,12,91,2023-08-31,63,Chance of precipitation,1007,14,57,19:00,1,Moderate,10,Light Rain Showers,Light winds from the east south east,ESE,ESE,East South Easterly,12,7,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Light rain and light winds,12,14,58,18,11,91,2023-08-31,46,Chance of precipitation,1007,14,57,20:00,1,Moderate,12,Light Rain,Light winds from the east south east,ESE,ESE,East South Easterly,10,6,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Drizzle and light winds,38,15,58,16,10,90,2023-08-31,31,Chance of precipitation,1008,14,57,21:00,1,Good,11,Drizzle,Light winds from the east south east,ESE,ESE,East South Easterly,9,6,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Drizzle and light winds,38,15,58,18,11,90,2023-08-31,32,Chance of precipitation,1008,14,57,22:00,1,Good,11,Drizzle,Light winds from the east south east,ESE,ESE,East South Easterly,8,5,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Light cloud and light winds,36,14,58,17,11,92,2023-08-31,0,Precipitation is not expected,1008,14,57,23:00,1,Good,7,Light Cloud,Light winds from the east south east,ESE,ESE,East South Easterly,8,5,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Thick cloud and light winds,37,15,58,17,10,92,2023-09-01,19,Low chance of precipitation,1008,14,57,00:00,1,Good,8,Thick Cloud,Light winds from the east,E,E,Easterly,8,5,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Thick cloud and light winds,37,15,59,17,11,91,2023-09-01,22,Low chance of precipitation,1008,14,57,01:00,1,Good,8,Thick Cloud,Light winds from the east,E,E,Easterly,8,5,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Thick cloud and light winds,37,15,59,17,11,92,2023-09-01,26,Low chance of precipitation,1008,14,57,02:00,1,Good,8,Thick Cloud,Light winds from the east,E,E,Easterly,8,5,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
Drizzle and light winds,38,15,59,18,11,93,2023-09-01,35,Chance of precipitation,1008,14,57,03:00,1,Good,11,Drizzle,Light winds from the east,E,E,Easterly,8,5,2023-08-31T10:54:00+01:00,2023-08-31T17:10:28.275+01:00,2655984,Belfast
