enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and a moderate breeze,1,48,119,46,28,29,2024-07-14,0,Precipitation is not expected,1003,41,106,12:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,24,15,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,48,118,50,31,28,2024-07-14,0,Precipitation is not expected,1003,41,106,13:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,30,18,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a fresh breeze,1,47,117,53,33,27,2024-07-14,0,Precipitation is not expected,1002,41,106,14:00,1,Good,1,Sunny,A fresh breeze from the west north west,WNW,WNW,West North Westerly,32,20,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a fresh breeze,1,47,117,51,32,25,2024-07-14,0,Precipitation is not expected,1002,41,107,15:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,33,21,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a fresh breeze,1,46,114,49,30,25,2024-07-14,0,Precipitation is not expected,1002,41,105,16:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,34,21,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a fresh breeze,1,45,113,46,29,26,2024-07-14,0,Precipitation is not expected,1002,40,104,17:00,1,Good,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,33,20,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,39,24,30,2024-07-14,0,Precipitation is not expected,1002,39,102,18:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,29,18,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,32,20,31,2024-07-14,0,Precipitation is not expected,1003,38,100,19:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,25,16,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a moderate breeze,0,43,109,27,17,31,2024-07-14,0,Precipitation is not expected,1003,37,99,20:00,1,Good,0,Clear Sky,A moderate breeze from the north north west,NNW,NNW,North North Westerly,22,13,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,42,108,24,15,31,2024-07-14,0,Precipitation is not expected,1003,37,98,21:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,17,11,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,106,22,14,32,2024-07-14,0,Precipitation is not expected,1003,36,97,22:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,16,10,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,106,20,13,32,2024-07-14,0,Precipitation is not expected,1003,36,97,23:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,15,9,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,105,20,12,31,2024-07-15,0,Precipitation is not expected,1003,36,97,00:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,40,104,19,12,35,2024-07-15,0,Precipitation is not expected,1002,35,95,01:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,106,19,12,40,2024-07-15,0,Precipitation is not expected,1002,34,94,02:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,19,12,46,2024-07-15,0,Precipitation is not expected,1002,34,93,03:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,11,7,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,106,20,12,50,2024-07-15,0,Precipitation is not expected,1002,33,91,04:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,12,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,41,105,20,12,51,2024-07-15,0,Precipitation is not expected,1002,33,91,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,105,22,14,53,2024-07-15,0,Precipitation is not expected,1003,32,90,06:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,106,26,16,51,2024-07-15,0,Precipitation is not expected,1004,33,91,07:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,109,28,18,45,2024-07-15,0,Precipitation is not expected,1004,34,94,08:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,16,10,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,30,19,39,2024-07-15,0,Precipitation is not expected,1004,37,98,09:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,18,11,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,112,33,21,32,2024-07-15,0,Precipitation is not expected,1004,38,101,10:00,1,Good,1,Sunny,A moderate breeze from the north north west,NNW,NNW,North North Westerly,20,13,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,37,23,27,2024-07-15,0,Precipitation is not expected,1004,40,104,11:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,22,14,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,115,38,24,25,2024-07-15,0,Precipitation is not expected,1004,41,106,12:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,23,14,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,115,39,24,24,2024-07-15,0,Precipitation is not expected,1003,41,106,13:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,26,16,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,114,40,25,23,2024-07-15,0,Precipitation is not expected,1003,41,106,14:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,25,16,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,114,39,24,22,2024-07-15,0,Precipitation is not expected,1002,41,107,15:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,24,15,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,37,23,20,2024-07-15,0,Precipitation is not expected,1002,41,106,16:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,25,16,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,35,22,20,2024-07-15,0,Precipitation is not expected,1002,41,105,17:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,24,15,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,30,19,21,2024-07-15,0,Precipitation is not expected,1002,40,104,18:00,1,Good,1,Sunny,A moderate breeze from the north north west,NNW,NNW,North North Westerly,22,14,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,41,106,26,16,22,2024-07-15,0,Precipitation is not expected,1002,39,101,19:00,1,Good,1,Sunny,A moderate breeze from the north north west,NNW,NNW,North North Westerly,20,13,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,105,22,14,24,2024-07-15,0,Precipitation is not expected,1002,37,99,20:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,17,11,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,40,104,20,13,27,2024-07-15,0,Precipitation is not expected,1002,37,98,21:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,14,9,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,39,102,19,12,29,2024-07-15,0,Precipitation is not expected,1002,35,96,22:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,14,9,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,39,101,19,12,30,2024-07-15,0,Precipitation is not expected,1003,35,95,23:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,14,9,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,38,101,17,11,31,2024-07-16,0,Precipitation is not expected,1003,34,94,00:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,16,10,36,2024-07-16,0,Precipitation is not expected,1002,33,92,01:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,15,9,40,2024-07-16,0,Precipitation is not expected,1002,32,90,02:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,14,9,46,2024-07-16,0,Precipitation is not expected,1002,32,89,03:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,14,9,52,2024-07-16,0,Precipitation is not expected,1002,31,87,04:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,6,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,14,9,56,2024-07-16,0,Precipitation is not expected,1003,30,86,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and light winds,1,38,101,17,10,60,2024-07-16,0,Precipitation is not expected,1003,30,86,06:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,10,6,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and light winds,1,39,103,18,11,56,2024-07-16,0,Precipitation is not expected,1004,31,87,07:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,11,7,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,105,20,13,49,2024-07-16,0,Precipitation is not expected,1004,33,91,08:00,1,Good,1,Sunny,A gentle breeze from the north,N,N,Northerly,12,8,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,108,22,14,41,2024-07-16,0,Precipitation is not expected,1005,35,95,09:00,1,Good,1,Sunny,A gentle breeze from the north,N,N,Northerly,14,9,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,109,25,15,33,2024-07-16,0,Precipitation is not expected,1004,37,98,10:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,15,10,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,110,27,17,28,2024-07-16,0,Precipitation is not expected,1004,39,101,11:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,112,29,18,25,2024-07-16,0,Precipitation is not expected,1004,40,104,12:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,18,11,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,112,32,20,24,2024-07-16,0,Precipitation is not expected,1003,40,104,13:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,35,22,22,2024-07-16,0,Precipitation is not expected,1003,40,104,14:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,23,14,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,32,20,21,2024-07-16,0,Precipitation is not expected,1002,40,105,15:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,23,15,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,109,30,19,22,2024-07-16,0,Precipitation is not expected,1002,40,103,16:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,23,15,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,108,28,18,23,2024-07-16,0,Precipitation is not expected,1002,39,102,17:00,1,Good,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,22,14,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,110,24,15,27,2024-07-16,0,Precipitation is not expected,1002,39,101,18:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,19,12,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
Sunny and a gentle breeze,1,41,107,20,12,28,2024-07-16,0,Precipitation is not expected,1002,37,99,19:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,18,11,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,40,105,15,10,30,2024-07-16,0,Precipitation is not expected,1003,36,97,20:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,15,9,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,41,105,13,8,34,2024-07-16,0,Precipitation is not expected,1003,35,96,21:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,11,7,35,2024-07-16,0,Precipitation is not expected,1003,34,93,22:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,8,5,36,2024-07-16,0,Precipitation is not expected,1003,33,92,23:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,10,6,37,2024-07-17,0,Precipitation is not expected,1003,33,91,00:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,7,4,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,37,98,12,7,40,2024-07-17,0,Precipitation is not expected,1002,32,89,01:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,37,98,13,8,45,2024-07-17,0,Precipitation is not expected,1002,31,88,02:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,5,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,14,8,52,2024-07-17,0,Precipitation is not expected,1002,31,87,03:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,37,98,14,9,56,2024-07-17,0,Precipitation is not expected,1002,30,85,04:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
A clear sky and light winds,0,37,98,14,9,57,2024-07-17,0,Precipitation is not expected,1003,29,85,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-07-14T10:00:00+03:00,2024-07-14T11:01:22.73+03:00,105343,Jeddah
