enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a gentle breeze,7,19,66,34,21,71,2022-09-21,24,Low chance of precipitation,1018,18,64,18:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,19,12,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Light cloud and a gentle breeze,7,18,64,35,22,76,2022-09-21,22,Low chance of precipitation,1018,17,62,19:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,18,11,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Light cloud and a gentle breeze,36,18,64,35,22,79,2022-09-21,18,Low chance of precipitation,1017,17,62,20:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,17,11,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Light cloud and a gentle breeze,36,17,63,34,21,81,2022-09-21,15,Low chance of precipitation,1017,16,61,21:00,1,Moderate,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,17,10,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Light cloud and a gentle breeze,36,17,63,33,21,83,2022-09-21,13,Low chance of precipitation,1017,16,61,22:00,1,Moderate,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,17,10,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Thick cloud and a gentle breeze,37,17,62,33,21,84,2022-09-21,15,Low chance of precipitation,1017,16,60,23:00,1,Good,8,Thick Cloud,A gentle breeze from the south,S,S,Southerly,17,10,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Thick cloud and a gentle breeze,37,17,62,34,21,84,2022-09-22,17,Low chance of precipitation,1016,16,60,00:00,1,Good,8,Thick Cloud,A gentle breeze from the south,S,S,Southerly,17,11,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Thick cloud and a gentle breeze,37,16,61,35,22,85,2022-09-22,26,Low chance of precipitation,1016,15,60,01:00,1,Good,8,Thick Cloud,A gentle breeze from the south,S,S,Southerly,18,11,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Light rain and a gentle breeze,39,16,61,35,22,86,2022-09-22,47,Chance of precipitation,1015,15,59,02:00,1,Good,12,Light Rain,A gentle breeze from the south,S,S,Southerly,18,11,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
Heavy rain and a gentle breeze,40,16,61,34,21,88,2022-09-22,67,Chance of precipitation,1014,15,59,03:00,1,Moderate,15,Heavy Rain,A gentle breeze from the south,S,S,Southerly,18,11,2022-09-21T10:06:00+01:00,2022-09-21T17:01:44.345+01:00,2655984,Belfast
