enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny intervals and a gentle breeze,3,35,95,23,14,79,2024-01-25,0,Precipitation is not expected,1008,26,79,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
Partly cloudy and a gentle breeze,2,37,98,20,13,75,2024-01-25,0,Precipitation is not expected,1009,28,82,21:00,1,Good,2,Partly Cloudy,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
Partly cloudy and a gentle breeze,2,36,97,18,11,76,2024-01-25,0,Precipitation is not expected,1008,27,81,22:00,1,Good,2,Partly Cloudy,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
Partly cloudy and a gentle breeze,2,37,98,19,12,73,2024-01-25,10,Low chance of precipitation,1008,28,82,23:00,1,Good,2,Partly Cloudy,A gentle breeze from the north north east,NNE,NNE,North North Easterly,15,9,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
Partly cloudy and a gentle breeze,2,36,97,21,13,73,2024-01-26,5,Low chance of precipitation,1007,27,81,00:00,1,Good,2,Partly Cloudy,A gentle breeze from the north north east,NNE,NNE,North North Easterly,14,9,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
A clear sky and a gentle breeze,0,35,96,22,14,73,2024-01-26,4,Low chance of precipitation,1006,27,81,01:00,1,Good,0,Clear Sky,A gentle breeze from the north north east,NNE,NNE,North North Easterly,14,9,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
A clear sky and a gentle breeze,0,35,95,22,14,73,2024-01-26,3,Low chance of precipitation,1004,27,80,02:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,14,8,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
A clear sky and a gentle breeze,0,35,94,22,14,71,2024-01-26,0,Precipitation is not expected,1003,27,80,03:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,14,9,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
A clear sky and a gentle breeze,0,35,94,23,14,70,2024-01-26,0,Precipitation is not expected,1002,27,81,04:00,1,Good,0,Clear Sky,A gentle breeze from the north,N,N,Northerly,16,10,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
A clear sky and a gentle breeze,0,35,94,27,17,66,2024-01-26,0,Precipitation is not expected,1001,27,81,05:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,18,11,2024-01-25T08:00:00+11:00,2024-01-25T19:03:03.594+11:00,2147714,Sydney
