enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and light winds,1,29,84,8,5,41,2023-04-20,0,Precipitation is not expected,1021,27,80,13:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,8,5,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and light winds,1,31,87,9,6,38,2023-04-20,0,Precipitation is not expected,1020,28,83,14:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,8,5,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and light winds,1,31,88,13,8,33,2023-04-20,0,Precipitation is not expected,1019,29,84,15:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,8,5,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and light winds,1,31,87,15,9,32,2023-04-20,0,Precipitation is not expected,1019,29,84,16:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,10,6,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and light winds,1,31,87,17,10,33,2023-04-20,0,Precipitation is not expected,1018,29,84,17:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,30,87,17,10,35,2023-04-20,0,Precipitation is not expected,1018,29,83,18:00,1,Good,1,Sunny,A gentle breeze from the south south east,SSE,SSE,South South Easterly,14,9,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,29,84,17,10,39,2023-04-20,0,Precipitation is not expected,1018,27,80,19:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,27,81,15,9,45,2023-04-20,2,Low chance of precipitation,1019,25,77,20:00,1,Good,0,Clear Sky,A gentle breeze from the south south east,SSE,SSE,South South Easterly,17,10,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,25,76,17,10,53,2023-04-20,0,Precipitation is not expected,1019,23,73,21:00,1,Good,0,Clear Sky,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,24,75,13,8,59,2023-04-20,0,Precipitation is not expected,1019,22,71,22:00,1,Good,0,Clear Sky,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,23,73,11,7,63,2023-04-20,0,Precipitation is not expected,1019,21,69,23:00,1,Good,0,Clear Sky,A gentle breeze from the east south east,ESE,ESE,East South Easterly,12,8,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,22,71,10,6,65,2023-04-21,0,Precipitation is not expected,1018,20,67,00:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,10,6,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,21,70,9,6,69,2023-04-21,0,Precipitation is not expected,1018,19,66,01:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,10,6,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,19,67,9,5,70,2023-04-21,0,Precipitation is not expected,1018,18,64,02:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,9,6,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,19,66,8,5,72,2023-04-21,0,Precipitation is not expected,1018,18,64,03:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,9,5,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,18,65,8,5,73,2023-04-21,0,Precipitation is not expected,1018,17,63,04:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,8,5,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,18,64,5,3,74,2023-04-21,0,Precipitation is not expected,1018,16,61,05:00,1,Moderate,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,5,3,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
A clear sky and light winds,0,17,63,5,3,75,2023-04-21,0,Precipitation is not expected,1018,16,61,06:00,1,Moderate,0,Clear Sky,Light winds from the south,S,S,Southerly,4,3,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
Sunny and light winds,1,17,63,5,3,74,2023-04-21,0,Precipitation is not expected,1018,16,61,07:00,1,Moderate,1,Sunny,Light winds from the south,S,S,Southerly,4,2,2023-04-20T05:48:00-04:00,2023-04-20T12:09:11.483-04:00,4140963,Washington DC
