enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,29,84,12,8,67,2025-01-17,0,Precipitation is not expected,1015,24,76,04:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,6,4,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
A clear sky and light winds,0,28,82,11,7,69,2025-01-17,0,Precipitation is not expected,1015,24,75,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,5,3,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
A clear sky and light winds,0,27,81,11,7,68,2025-01-17,0,Precipitation is not expected,1015,23,74,06:00,1,Good,0,Clear Sky,Light winds from the north,N,N,Northerly,5,3,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
A clear sky and light winds,0,26,79,9,5,62,2025-01-17,0,Precipitation is not expected,1016,23,74,07:00,1,Good,0,Clear Sky,Light winds from the north,N,N,Northerly,4,3,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
Sunny and light winds,1,26,79,9,6,55,2025-01-17,0,Precipitation is not expected,1016,24,75,08:00,1,Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,4,2,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
Sunny and light winds,1,27,81,11,7,44,2025-01-17,0,Precipitation is not expected,1016,25,77,09:00,1,Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,4,2,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
Sunny and light winds,1,28,83,12,7,35,2025-01-17,0,Precipitation is not expected,1016,27,81,10:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,6,4,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
Sunny and light winds,1,31,87,12,7,31,2025-01-17,0,Precipitation is not expected,1016,29,84,11:00,1,Good,1,Sunny,Light winds from the south south east,SSE,SSE,South South Easterly,5,3,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
Sunny and light winds,1,32,90,17,11,28,2025-01-17,0,Precipitation is not expected,1015,31,88,12:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,5,3,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
Sunny and light winds,1,33,92,20,12,31,2025-01-17,0,Precipitation is not expected,1014,31,88,13:00,1,Good,1,Sunny,Light winds from the west south west,WSW,WSW,West South Westerly,7,4,2025-01-17T00:00:00+03:00,2025-01-17T03:02:51.628+03:00,105343,Jeddah
