enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and light winds,7,1,33,27,17,82,2023-02-27,10,Low chance of precipitation,1032,3,38,09:00,1,Good,7,Light Cloud,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Light cloud and a gentle breeze,7,2,35,28,18,78,2023-02-27,10,Low chance of precipitation,1032,5,41,10:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Light cloud and a gentle breeze,7,3,37,31,19,76,2023-02-27,19,Low chance of precipitation,1032,6,42,11:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Thick cloud and a gentle breeze,8,4,39,35,22,69,2023-02-27,27,Low chance of precipitation,1032,7,44,12:00,1,Good,8,Thick Cloud,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Thick cloud and a gentle breeze,8,5,40,34,21,66,2023-02-27,23,Low chance of precipitation,1031,7,45,13:00,1,Good,8,Thick Cloud,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Thick cloud and a gentle breeze,8,5,41,35,22,64,2023-02-27,21,Low chance of precipitation,1031,8,46,14:00,1,Good,8,Thick Cloud,A gentle breeze from the north east,NE,NE,North Easterly,17,10,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Thick cloud and a gentle breeze,8,5,42,35,22,61,2023-02-27,22,Low chance of precipitation,1031,8,46,15:00,1,Good,8,Thick Cloud,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Light cloud and a gentle breeze,7,6,42,37,23,61,2023-02-27,10,Low chance of precipitation,1031,8,46,16:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,16,10,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Sunny intervals and a gentle breeze,3,5,41,36,22,64,2023-02-27,0,Precipitation is not expected,1031,7,45,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
Partly cloudy and a gentle breeze,2,4,40,34,21,66,2023-02-27,0,Precipitation is not expected,1032,7,44,18:00,1,Good,2,Partly Cloudy,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2023-02-26T21:51:00+00:00,2023-02-27T08:00:20.766Z,2634341,City of Westminster
