enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a gentle breeze,0,10,50,29,18,59,2024-09-16,0,Precipitation is not expected,1027,12,53,03:00,1,Good,0,Clear Sky,A gentle breeze from the south west,SW,SW,South Westerly,20,12,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
A clear sky and a gentle breeze,0,9,49,26,16,58,2024-09-16,0,Precipitation is not expected,1027,11,52,04:00,1,Good,0,Clear Sky,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
A clear sky and a gentle breeze,0,9,47,23,14,59,2024-09-16,0,Precipitation is not expected,1028,11,51,05:00,1,Good,0,Clear Sky,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a gentle breeze,1,8,47,20,12,60,2024-09-16,0,Precipitation is not expected,1028,10,50,06:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,15,9,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a gentle breeze,1,8,47,19,12,59,2024-09-16,0,Precipitation is not expected,1028,10,50,07:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,14,9,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a gentle breeze,1,9,49,18,11,53,2024-09-16,0,Precipitation is not expected,1028,11,52,08:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,12,8,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and light winds,1,11,52,18,11,47,2024-09-16,0,Precipitation is not expected,1028,13,55,09:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,11,7,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and light winds,1,13,55,21,13,39,2024-09-16,0,Precipitation is not expected,1027,14,57,10:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,10,6,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a gentle breeze,1,14,57,23,15,36,2024-09-16,0,Precipitation is not expected,1026,15,59,11:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a gentle breeze,1,15,59,26,16,35,2024-09-16,0,Precipitation is not expected,1024,16,61,12:00,1,Good,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,8,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a gentle breeze,1,16,61,28,18,34,2024-09-16,0,Precipitation is not expected,1023,17,63,13:00,1,Good,1,Sunny,A gentle breeze from the south south east,SSE,SSE,South South Easterly,14,9,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
Sunny and a moderate breeze,1,16,61,27,17,38,2024-09-16,0,Precipitation is not expected,1023,17,63,14:00,1,Good,1,Sunny,A moderate breeze from the south south east,SSE,SSE,South South Easterly,20,13,2024-09-15T19:00:00+10:00,2024-09-16T02:02:57.671+10:00,2147714,Sydney
