enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain and light winds,12,12,54,17,11,95,2024-02-15,79,High chance of precipitation,1004,12,54,17:00,1,Poor,12,Light Rain,Light winds from the south,S,S,Southerly,10,6,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Heavy rain and light winds,40,12,54,18,11,98,2024-02-15,100,Precipitation is expected,1004,12,53,18:00,1,Poor,15,Heavy Rain,Light winds from the south,S,S,Southerly,9,6,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Heavy rain and light winds,40,12,53,18,11,98,2024-02-15,100,Precipitation is expected,1004,12,53,19:00,1,Poor,15,Heavy Rain,Light winds from the south south west,SSW,SSW,South South Westerly,8,5,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Heavy rain and light winds,40,11,52,22,14,100,2024-02-15,100,Precipitation is expected,1004,11,52,20:00,1,Poor,15,Heavy Rain,Light winds from the south west,SW,SW,South Westerly,9,5,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Heavy rain and light winds,40,11,51,23,15,98,2024-02-15,100,Precipitation is expected,1005,11,52,21:00,1,Poor,15,Heavy Rain,Light winds from the west,W,W,Westerly,10,6,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Heavy rain and light winds,40,11,51,25,15,97,2024-02-15,90,High chance of precipitation,1005,11,51,22:00,1,Poor,15,Heavy Rain,Light winds from the west,W,W,Westerly,10,6,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light rain and light winds,39,10,50,28,18,98,2024-02-15,90,High chance of precipitation,1006,10,51,23:00,1,Moderate,12,Light Rain,Light winds from the west,W,W,Westerly,12,7,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light rain and a gentle breeze,39,9,49,30,19,97,2024-02-16,76,High chance of precipitation,1007,10,50,00:00,1,Moderate,12,Light Rain,A gentle breeze from the west,W,W,Westerly,13,8,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Drizzle and a gentle breeze,38,9,48,31,19,96,2024-02-16,35,Chance of precipitation,1008,10,50,01:00,1,Moderate,11,Drizzle,A gentle breeze from the west,W,W,Westerly,15,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a gentle breeze,36,8,47,32,20,96,2024-02-16,24,Low chance of precipitation,1008,9,49,02:00,1,Moderate,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Drizzle and a gentle breeze,38,7,45,33,20,96,2024-02-16,35,Chance of precipitation,1009,9,48,03:00,1,Moderate,11,Drizzle,A gentle breeze from the west,W,W,Westerly,16,10,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Partly cloudy and a gentle breeze,2,7,45,31,19,96,2024-02-16,0,Precipitation is not expected,1010,9,48,04:00,1,Moderate,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,14,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a gentle breeze,36,7,45,33,20,95,2024-02-16,0,Precipitation is not expected,1011,9,48,05:00,1,Moderate,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Thick cloud and a gentle breeze,37,7,45,34,21,96,2024-02-16,0,Precipitation is not expected,1012,9,48,06:00,1,Moderate,8,Thick Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a gentle breeze,36,7,45,37,23,95,2024-02-16,0,Precipitation is not expected,1013,9,48,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Thick cloud and a gentle breeze,8,8,46,38,24,94,2024-02-16,0,Precipitation is not expected,1014,9,49,08:00,1,Good,8,Thick Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a gentle breeze,7,8,46,40,25,92,2024-02-16,0,Precipitation is not expected,1015,9,49,09:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,10,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a gentle breeze,7,8,47,42,26,90,2024-02-16,0,Precipitation is not expected,1016,10,50,10:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a moderate breeze,7,9,49,45,28,87,2024-02-16,0,Precipitation is not expected,1017,11,51,11:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,21,13,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Light cloud and a moderate breeze,7,10,49,45,28,84,2024-02-16,0,Precipitation is not expected,1018,11,52,12:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,22,14,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,10,50,44,28,81,2024-02-16,0,Precipitation is not expected,1018,11,52,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,10,50,44,27,79,2024-02-16,0,Precipitation is not expected,1019,11,53,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,10,50,37,23,80,2024-02-16,0,Precipitation is not expected,1019,11,52,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Sunny intervals and a gentle breeze,3,9,49,31,19,83,2024-02-16,0,Precipitation is not expected,1020,11,51,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Sunny intervals and a gentle breeze,3,9,48,23,14,87,2024-02-16,0,Precipitation is not expected,1021,10,50,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,9,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
Partly cloudy and light winds,2,8,47,18,11,92,2024-02-16,0,Precipitation is not expected,1022,9,49,18:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2024-02-15T09:45:00+00:00,2024-02-15T16:00:50.091Z,2653822,Cardiff
