enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a moderate breeze,36,1,33,39,24,91,2024-01-13,0,Precipitation is not expected,1027,5,41,01:00,1,Good,7,Light Cloud,A moderate breeze from the west south west,WSW,WSW,West South Westerly,23,14,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,1,34,36,22,92,2024-01-13,0,Precipitation is not expected,1027,5,41,02:00,1,Good,2,Partly Cloudy,A moderate breeze from the west south west,WSW,WSW,West South Westerly,23,14,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,1,35,32,20,93,2024-01-13,0,Precipitation is not expected,1026,5,41,03:00,1,Good,2,Partly Cloudy,A moderate breeze from the west south west,WSW,WSW,West South Westerly,22,14,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Partly cloudy and a gentle breeze,2,2,36,26,16,94,2024-01-13,0,Precipitation is not expected,1025,5,41,04:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Partly cloudy and a gentle breeze,2,2,36,21,13,96,2024-01-13,0,Precipitation is not expected,1025,5,41,05:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Partly cloudy and a gentle breeze,2,2,36,19,12,97,2024-01-13,0,Precipitation is not expected,1025,5,41,06:00,1,Moderate,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,13,8,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Partly cloudy and light winds,2,2,35,18,11,98,2024-01-13,0,Precipitation is not expected,1025,4,40,07:00,1,Moderate,2,Partly Cloudy,Light winds from the west,W,W,Westerly,11,7,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
A clear sky and light winds,0,2,35,17,11,96,2024-01-13,0,Precipitation is not expected,1025,4,39,08:00,1,Moderate,0,Clear Sky,Light winds from the west,W,W,Westerly,10,6,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Sunny and light winds,1,1,34,18,11,97,2024-01-13,0,Precipitation is not expected,1024,3,38,09:00,1,Moderate,1,Sunny,Light winds from the west,W,W,Westerly,9,6,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Sunny and light winds,1,1,34,20,12,95,2024-01-13,0,Precipitation is not expected,1024,4,39,10:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,10,6,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
Sunny and light winds,1,2,35,21,13,91,2024-01-13,0,Precipitation is not expected,1024,4,40,11:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,11,7,2024-01-12T21:45:00+00:00,2024-01-13T00:00:04.388Z,2650225,Edinburgh
