enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a gentle breeze,0,4,39,35,22,76,2023-04-19,0,Precipitation is not expected,1032,7,45,02:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,19,12,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
A clear sky and a gentle breeze,0,4,39,35,22,80,2023-04-19,0,Precipitation is not expected,1032,7,44,03:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,17,11,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
A clear sky and a gentle breeze,0,4,39,36,23,81,2023-04-19,0,Precipitation is not expected,1032,7,44,04:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,17,11,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
A clear sky and a gentle breeze,0,3,38,38,24,80,2023-04-19,0,Precipitation is not expected,1031,6,43,05:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,16,10,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
A clear sky and a gentle breeze,0,3,37,41,25,80,2023-04-19,0,Precipitation is not expected,1031,6,43,06:00,1,Good,0,Clear Sky,A gentle breeze from the east,E,E,Easterly,17,11,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Sunny and a gentle breeze,1,3,37,42,26,79,2023-04-19,0,Precipitation is not expected,1031,6,43,07:00,1,Good,1,Sunny,A gentle breeze from the east,E,E,Easterly,18,11,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Sunny and a moderate breeze,1,5,40,44,27,75,2023-04-19,0,Precipitation is not expected,1031,7,45,08:00,1,Good,1,Sunny,A moderate breeze from the east,E,E,Easterly,20,13,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Sunny and a moderate breeze,1,6,42,43,27,73,2023-04-19,0,Precipitation is not expected,1032,8,47,09:00,1,Good,1,Sunny,A moderate breeze from the east,E,E,Easterly,21,13,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Sunny intervals and a moderate breeze,3,7,44,46,28,71,2023-04-19,0,Precipitation is not expected,1032,9,49,10:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,23,14,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Sunny intervals and a moderate breeze,3,8,46,47,29,69,2023-04-19,0,Precipitation is not expected,1031,10,50,11:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,23,14,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Light cloud and a moderate breeze,7,9,48,47,29,66,2023-04-19,6,Low chance of precipitation,1031,11,51,12:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,23,14,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Light cloud and a moderate breeze,7,9,48,46,28,67,2023-04-19,6,Low chance of precipitation,1031,11,52,13:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,25,15,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
Light cloud and a moderate breeze,7,10,49,44,28,67,2023-04-19,7,Low chance of precipitation,1030,11,53,14:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,22,14,2023-04-18T22:53:00+01:00,2023-04-19T01:10:51.096+01:00,2655984,Belfast
