enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,0,31,17,11,70,2024-02-07,0,Precipitation is not expected,1004,3,37,17:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-1,30,16,10,75,2024-02-07,0,Precipitation is not expected,1004,2,35,18:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,9,6,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,29,14,9,78,2024-02-07,0,Precipitation is not expected,1004,1,34,19:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,9,5,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,28,13,8,80,2024-02-07,0,Precipitation is not expected,1004,1,33,20:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,8,5,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-1,30,12,7,81,2024-02-07,0,Precipitation is not expected,1004,-1,30,21:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,7,5,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-1,31,11,7,84,2024-02-07,0,Precipitation is not expected,1004,-1,31,22:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,7,4,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,29,9,6,84,2024-02-07,0,Precipitation is not expected,1004,-2,29,23:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,7,4,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-1,30,9,6,86,2024-02-08,0,Precipitation is not expected,1004,-1,30,00:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,29,7,5,87,2024-02-08,0,Precipitation is not expected,1003,-2,29,01:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,4,3,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-3,27,7,4,87,2024-02-08,0,Precipitation is not expected,1003,-3,27,02:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,3,2,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,28,8,5,88,2024-02-08,0,Precipitation is not expected,1002,-2,28,03:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,3,2,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,28,9,6,87,2024-02-08,0,Precipitation is not expected,1002,-2,28,04:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,3,2,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-3,26,10,6,86,2024-02-08,0,Precipitation is not expected,1001,-3,26,05:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,4,2,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-2,29,13,8,85,2024-02-08,0,Precipitation is not expected,1000,-2,29,06:00,1,Good,0,Clear Sky,Light winds from the east south east,ESE,ESE,East South Easterly,5,3,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
A clear sky and light winds,0,-1,29,16,10,84,2024-02-08,0,Precipitation is not expected,1000,-1,29,07:00,1,Good,0,Clear Sky,Light winds from the east,E,E,Easterly,6,4,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny and light winds,1,-4,25,19,12,84,2024-02-08,0,Precipitation is not expected,999,-1,30,08:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,8,5,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny and light winds,1,-4,25,27,17,82,2024-02-08,0,Precipitation is not expected,999,-1,31,09:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,9,6,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,-3,26,32,20,77,2024-02-08,0,Precipitation is not expected,998,1,33,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,13,8,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,-2,28,40,25,71,2024-02-08,0,Precipitation is not expected,997,2,35,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,16,10,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,-1,29,44,27,66,2024-02-08,0,Precipitation is not expected,997,3,37,12:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,20,13,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,-1,30,45,28,63,2024-02-08,0,Precipitation is not expected,995,3,38,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,22,14,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,-1,30,47,29,61,2024-02-08,0,Precipitation is not expected,994,4,39,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,23,15,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,-1,30,49,30,62,2024-02-08,0,Precipitation is not expected,994,3,38,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,24,15,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,-2,29,49,31,64,2024-02-08,0,Precipitation is not expected,993,3,38,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,25,16,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Sunny intervals and a moderate breeze,3,-2,28,51,32,66,2024-02-08,0,Precipitation is not expected,993,3,37,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the east,E,E,Easterly,25,16,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,-3,27,52,33,66,2024-02-08,0,Precipitation is not expected,992,2,36,18:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,26,16,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,-3,27,54,34,67,2024-02-08,0,Precipitation is not expected,992,3,37,19:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,27,17,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,-3,27,56,35,68,2024-02-08,0,Precipitation is not expected,991,3,37,20:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,28,18,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,-3,27,57,36,68,2024-02-08,0,Precipitation is not expected,990,3,37,21:00,1,Good,7,Light Cloud,A moderate breeze from the east,E,E,Easterly,29,18,2024-02-07T09:45:00+00:00,2024-02-07T16:01:28.02Z,2650225,Edinburgh
