enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,9,48,7,5,92,2023-08-31,0,Precipitation is not expected,1008,9,47,02:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,5,3,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,8,47,9,6,93,2023-08-31,0,Precipitation is not expected,1008,8,47,03:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,4,3,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,8,46,8,5,94,2023-08-31,0,Precipitation is not expected,1008,8,46,04:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,3,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,8,46,7,5,94,2023-08-31,0,Precipitation is not expected,1008,8,46,05:00,1,Moderate,0,Clear Sky,Light winds from the south,S,S,Southerly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,8,46,7,5,95,2023-08-31,0,Precipitation is not expected,1008,8,46,06:00,1,Moderate,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,9,48,6,4,95,2023-08-31,0,Precipitation is not expected,1008,9,48,07:00,1,Moderate,1,Sunny,Light winds from the south east,SE,SE,South Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,11,52,9,5,88,2023-08-31,0,Precipitation is not expected,1008,11,51,08:00,1,Moderate,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,13,56,13,8,81,2023-08-31,0,Precipitation is not expected,1008,13,55,09:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,5,3,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,15,59,14,9,76,2023-08-31,0,Precipitation is not expected,1009,14,58,10:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,7,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,16,61,19,12,71,2023-08-31,0,Precipitation is not expected,1008,15,59,11:00,1,Good,1,Sunny,Light winds from the east north east,ENE,ENE,East North Easterly,8,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and light winds,3,17,62,22,14,68,2023-08-31,0,Precipitation is not expected,1008,16,61,12:00,1,Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,10,6,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,24,15,65,2023-08-31,0,Precipitation is not expected,1008,17,62,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,26,16,66,2023-08-31,0,Precipitation is not expected,1008,17,62,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,14,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,26,16,65,2023-08-31,0,Precipitation is not expected,1008,17,62,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,14,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,29,18,64,2023-08-31,0,Precipitation is not expected,1008,17,62,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,16,10,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,29,18,67,2023-08-31,0,Precipitation is not expected,1008,17,62,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,15,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,62,29,18,69,2023-08-31,0,Precipitation is not expected,1008,16,61,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,15,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,16,61,26,16,72,2023-08-31,0,Precipitation is not expected,1008,16,60,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,14,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,15,59,22,14,76,2023-08-31,0,Precipitation is not expected,1008,15,58,20:00,1,Good,1,Sunny,A gentle breeze from the east,E,E,Easterly,12,8,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,14,57,19,12,79,2023-08-31,0,Precipitation is not expected,1009,14,57,21:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,10,6,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,13,56,18,11,83,2023-08-31,0,Precipitation is not expected,1009,13,55,22:00,1,Good,2,Partly Cloudy,Light winds from the east south east,ESE,ESE,East South Easterly,9,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,13,55,16,10,85,2023-08-31,0,Precipitation is not expected,1009,12,54,23:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,8,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,12,54,13,8,87,2023-09-01,0,Precipitation is not expected,1009,12,53,00:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,7,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,12,53,13,8,88,2023-09-01,0,Precipitation is not expected,1010,11,53,01:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,6,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,12,53,12,7,89,2023-09-01,0,Precipitation is not expected,1010,11,53,02:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,7,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,12,53,11,7,91,2023-09-01,0,Precipitation is not expected,1010,11,52,03:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,7,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,11,53,12,7,92,2023-09-01,0,Precipitation is not expected,1010,11,52,04:00,1,Moderate,0,Clear Sky,Light winds from the east north east,ENE,ENE,East North Easterly,7,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,11,52,12,7,93,2023-09-01,0,Precipitation is not expected,1010,11,52,05:00,1,Moderate,2,Partly Cloudy,Light winds from the east north east,ENE,ENE,East North Easterly,8,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,11,52,12,7,94,2023-09-01,0,Precipitation is not expected,1010,11,52,06:00,1,Good,2,Partly Cloudy,Light winds from the east north east,ENE,ENE,East North Easterly,9,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and light winds,3,11,53,15,9,94,2023-09-01,0,Precipitation is not expected,1011,11,53,07:00,1,Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,9,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Light cloud and light winds,7,13,55,18,11,90,2023-09-01,9,Low chance of precipitation,1011,13,55,08:00,1,Good,7,Light Cloud,Light winds from the east north east,ENE,ENE,East North Easterly,10,6,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Light cloud and a gentle breeze,7,14,58,25,15,84,2023-09-01,12,Low chance of precipitation,1012,14,57,09:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,12,8,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Light cloud and a gentle breeze,7,15,59,25,16,79,2023-09-01,18,Low chance of precipitation,1012,15,59,10:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,14,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Light cloud and a gentle breeze,7,16,61,25,16,76,2023-09-01,17,Low chance of precipitation,1013,15,60,11:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,16,10,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Light cloud and a gentle breeze,7,17,62,24,15,73,2023-09-01,0,Precipitation is not expected,1013,16,61,12:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,10,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,62,25,15,72,2023-09-01,0,Precipitation is not expected,1013,16,61,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,11,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,62,23,14,73,2023-09-01,0,Precipitation is not expected,1014,16,61,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,10,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,22,14,71,2023-09-01,0,Precipitation is not expected,1014,16,61,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,16,10,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,63,21,13,70,2023-09-01,0,Precipitation is not expected,1014,17,62,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,17,10,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,62,19,12,72,2023-09-01,0,Precipitation is not expected,1014,16,61,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,15,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,17,62,18,11,73,2023-09-01,0,Precipitation is not expected,1015,16,61,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the east north east,ENE,ENE,East North Easterly,14,9,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,16,61,14,9,77,2023-09-01,0,Precipitation is not expected,1016,15,59,19:00,1,Good,1,Sunny,Light winds from the east north east,ENE,ENE,East North Easterly,12,7,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny and light winds,1,15,59,12,7,82,2023-09-01,0,Precipitation is not expected,1016,14,58,20:00,1,Good,1,Sunny,Light winds from the east north east,ENE,ENE,East North Easterly,10,6,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,14,57,9,5,87,2023-09-01,0,Precipitation is not expected,1017,13,56,21:00,1,Good,0,Clear Sky,Light winds from the east north east,ENE,ENE,East North Easterly,9,5,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
A clear sky and light winds,0,13,56,7,4,91,2023-09-01,0,Precipitation is not expected,1017,13,55,22:00,1,Moderate,0,Clear Sky,Light winds from the east,E,E,Easterly,7,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Partly cloudy and light winds,2,13,55,6,4,92,2023-09-01,0,Precipitation is not expected,1018,12,54,23:00,1,Moderate,2,Partly Cloudy,Light winds from the east,E,E,Easterly,6,4,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,13,55,4,3,94,2023-09-02,0,Precipitation is not expected,1018,12,54,00:00,1,Moderate,5,Mist,Light winds from the east,E,E,Easterly,5,3,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,13,55,4,3,94,2023-09-02,0,Precipitation is not expected,1019,12,53,01:00,1,Poor,5,Mist,Light winds from the east,E,E,Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,13,55,4,3,94,2023-09-02,6,Low chance of precipitation,1019,12,53,02:00,1,Poor,5,Mist,Light winds from the east north east,ENE,ENE,East North Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,12,54,4,2,94,2023-09-02,0,Precipitation is not expected,1019,12,53,03:00,1,Poor,5,Mist,Light winds from the east north east,ENE,ENE,East North Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,12,54,4,2,96,2023-09-02,12,Low chance of precipitation,1019,11,53,04:00,1,Poor,5,Mist,Light winds from the north north east,NNE,NNE,North North Easterly,3,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,12,54,4,3,95,2023-09-02,0,Precipitation is not expected,1020,11,53,05:00,1,Poor,5,Mist,Light winds from the north north east,NNE,NNE,North North Easterly,3,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,34,12,54,5,3,97,2023-09-02,0,Precipitation is not expected,1020,11,53,06:00,1,Moderate,5,Mist,Light winds from the north east,NE,NE,North Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Misty and light winds,5,12,54,5,3,97,2023-09-02,0,Precipitation is not expected,1020,12,53,07:00,1,Moderate,5,Mist,Light winds from the north east,NE,NE,North Easterly,4,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and light winds,3,14,57,6,4,91,2023-09-02,6,Low chance of precipitation,1021,13,55,08:00,1,Moderate,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,3,2,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
Sunny intervals and light winds,3,15,59,7,5,84,2023-09-02,6,Low chance of precipitation,1021,14,58,09:00,1,Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,4,3,2023-08-30T22:57:00+01:00,2023-08-31T01:02:46.075+01:00,2650225,Edinburgh
