enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and a gentle breeze,1,45,114,24,15,27,2023-05-26,0,Precipitation is not expected,1008,40,104,12:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,16,10,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,113,28,17,30,2023-05-26,0,Precipitation is not expected,1008,39,102,13:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,19,12,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,28,17,30,2023-05-26,0,Precipitation is not expected,1007,39,102,14:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,114,26,16,35,2023-05-26,0,Precipitation is not expected,1007,38,101,15:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,20,13,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,26,16,34,2023-05-26,0,Precipitation is not expected,1006,37,99,16:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,20,13,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,109,22,14,38,2023-05-26,0,Precipitation is not expected,1006,36,97,17:00,1,Good,1,Sunny,A moderate breeze from the west,W,W,Westerly,20,13,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,108,18,11,44,2023-05-26,0,Precipitation is not expected,1006,34,94,18:00,1,Good,1,Sunny,A gentle breeze from the west,W,W,Westerly,19,12,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,105,13,8,46,2023-05-26,0,Precipitation is not expected,1007,33,92,19:00,1,Good,0,Clear Sky,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,40,105,5,3,52,2023-05-26,0,Precipitation is not expected,1008,32,90,20:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,40,103,6,4,52,2023-05-26,0,Precipitation is not expected,1008,32,89,21:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,5,3,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,6,4,53,2023-05-26,0,Precipitation is not expected,1008,31,88,22:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,6,4,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,39,102,8,5,56,2023-05-26,0,Precipitation is not expected,1008,31,87,23:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,6,4,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,39,103,8,5,56,2023-05-27,0,Precipitation is not expected,1008,31,87,00:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,38,101,5,3,60,2023-05-27,0,Precipitation is not expected,1008,30,86,01:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,5,3,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,37,99,5,3,64,2023-05-27,0,Precipitation is not expected,1007,29,84,02:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,4,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,37,98,5,3,62,2023-05-27,0,Precipitation is not expected,1007,29,84,03:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,3,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,35,96,5,3,63,2023-05-27,0,Precipitation is not expected,1007,28,83,04:00,1,Moderate,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,3,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
A clear sky and light winds,0,35,95,5,3,63,2023-05-27,0,Precipitation is not expected,1007,28,82,05:00,1,Moderate,0,Clear Sky,Light winds from the south,S,S,Southerly,3,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and light winds,1,35,95,5,3,64,2023-05-27,0,Precipitation is not expected,1008,28,82,06:00,1,Moderate,1,Sunny,Light winds from the south,S,S,Southerly,3,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and light winds,1,37,98,5,3,56,2023-05-27,0,Precipitation is not expected,1008,30,85,07:00,1,Good,1,Sunny,Light winds from the south,S,S,Southerly,3,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and light winds,1,40,103,8,5,50,2023-05-27,0,Precipitation is not expected,1009,32,90,08:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,5,3,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and light winds,1,42,108,11,7,45,2023-05-27,0,Precipitation is not expected,1009,34,94,09:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,4,2,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and light winds,1,42,108,15,9,36,2023-05-27,0,Precipitation is not expected,1009,36,97,10:00,1,Good,1,Sunny,Light winds from the west south west,WSW,WSW,West South Westerly,8,5,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and light winds,1,43,109,18,11,30,2023-05-27,0,Precipitation is not expected,1009,38,100,11:00,1,Good,1,Sunny,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,22,14,31,2023-05-27,0,Precipitation is not expected,1008,38,101,12:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,110,24,15,32,2023-05-27,0,Precipitation is not expected,1007,38,100,13:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,24,15,31,2023-05-27,0,Precipitation is not expected,1007,38,100,14:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,112,22,14,36,2023-05-27,0,Precipitation is not expected,1006,37,99,15:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2023-05-26T00:00:00+03:00,2023-05-26T11:00:29.194+03:00,105343,Jeddah
