enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,44,111,13,8,41,2024-07-28,0,Precipitation is not expected,1005,36,97,20:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,12,7,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,112,12,8,45,2024-07-28,0,Precipitation is not expected,1005,35,96,21:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,8,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,12,7,49,2024-07-28,0,Precipitation is not expected,1006,35,94,22:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,9,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,11,7,52,2024-07-28,0,Precipitation is not expected,1006,34,93,23:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,9,6,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,112,11,7,55,2024-07-29,0,Precipitation is not expected,1005,34,93,00:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,7,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,12,8,57,2024-07-29,0,Precipitation is not expected,1005,33,92,01:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,7,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,110,12,7,58,2024-07-29,0,Precipitation is not expected,1004,33,91,02:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,44,111,12,7,60,2024-07-29,0,Precipitation is not expected,1004,33,91,03:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,43,109,13,8,60,2024-07-29,0,Precipitation is not expected,1004,32,90,04:00,1,Good,0,Clear Sky,Light winds from the north north east,NNE,NNE,North North Easterly,8,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
A clear sky and light winds,0,43,109,14,8,60,2024-07-29,0,Precipitation is not expected,1004,32,90,05:00,1,Good,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,8,5,2024-07-28T00:00:00+03:00,2024-07-28T19:05:14.313+03:00,105343,Jeddah
