enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and a gentle breeze,1,14,57,19,12,75,2023-06-05,0,Precipitation is not expected,1028,14,57,10:00,1,Good,1,Sunny,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,15,59,20,12,73,2023-06-05,0,Precipitation is not expected,1028,15,58,11:00,1,Good,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,15,60,22,14,70,2023-06-05,0,Precipitation is not expected,1028,15,59,12:00,1,Good,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,16,60,23,14,70,2023-06-05,0,Precipitation is not expected,1028,15,60,13:00,1,Good,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,16,10,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,16,61,24,15,68,2023-06-05,0,Precipitation is not expected,1028,16,61,14:00,1,Good,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,16,61,24,15,69,2023-06-05,0,Precipitation is not expected,1027,16,61,15:00,1,Good,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,16,61,24,15,67,2023-06-05,0,Precipitation is not expected,1027,16,61,16:00,1,Good,1,Sunny,A gentle breeze from the east north east,ENE,ENE,East North Easterly,18,11,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,16,61,23,14,68,2023-06-05,0,Precipitation is not expected,1027,16,60,17:00,1,Good,1,Sunny,A gentle breeze from the east north east,ENE,ENE,East North Easterly,18,11,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,15,59,23,14,72,2023-06-05,0,Precipitation is not expected,1027,15,59,18:00,1,Good,1,Sunny,A gentle breeze from the east north east,ENE,ENE,East North Easterly,16,10,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
Sunny and a gentle breeze,1,15,59,22,14,73,2023-06-05,0,Precipitation is not expected,1027,15,59,19:00,1,Good,1,Sunny,A gentle breeze from the east north east,ENE,ENE,East North Easterly,16,10,2023-06-04T22:55:00+01:00,2023-06-05T09:00:23.537+01:00,2650225,Edinburgh
