enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,37,99,16,10,41,2024-07-21,0,Precipitation is not expected,1003,32,90,04:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
A clear sky and light winds,0,38,100,15,10,44,2024-07-21,0,Precipitation is not expected,1003,32,89,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,5,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and light winds,1,38,100,17,10,48,2024-07-21,0,Precipitation is not expected,1004,31,88,06:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,10,6,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and light winds,1,39,103,17,11,47,2024-07-21,0,Precipitation is not expected,1005,32,90,07:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and light winds,1,41,106,19,12,43,2024-07-21,0,Precipitation is not expected,1005,34,93,08:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and light winds,1,43,110,22,13,38,2024-07-21,0,Precipitation is not expected,1005,36,97,09:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,24,15,31,2024-07-21,0,Precipitation is not expected,1006,38,100,10:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,112,27,17,26,2024-07-21,0,Precipitation is not expected,1006,39,103,11:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,114,30,19,25,2024-07-21,0,Precipitation is not expected,1005,40,105,12:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,17,11,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,113,34,21,24,2024-07-21,0,Precipitation is not expected,1005,41,105,13:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,20,12,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,36,22,22,2024-07-21,0,Precipitation is not expected,1004,41,106,14:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,112,34,21,20,2024-07-21,0,Precipitation is not expected,1004,41,106,15:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a moderate breeze,1,44,111,31,19,21,2024-07-21,0,Precipitation is not expected,1003,41,105,16:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a moderate breeze,1,43,110,29,18,21,2024-07-21,0,Precipitation is not expected,1003,40,104,17:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,25,16,24,2024-07-21,0,Precipitation is not expected,1003,40,103,18:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,18,11,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
Sunny and a gentle breeze,1,42,107,20,13,25,2024-07-21,0,Precipitation is not expected,1004,38,101,19:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,41,106,17,11,27,2024-07-21,0,Precipitation is not expected,1004,37,99,20:00,1,Good,0,Clear Sky,A gentle breeze from the north north west,NNW,NNW,North North Westerly,15,9,2024-07-20T22:00:00+03:00,2024-07-21T03:00:15.433+03:00,105343,Jeddah
