enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
A clear sky and light winds,0,34,93,25,15,68,2022-07-21,5,Low chance of precipitation,1002,27,80,03:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,33,92,23,15,71,2022-07-21,4,Low chance of precipitation,1002,26,79,04:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,23,14,74,2022-07-21,4,Low chance of precipitation,1003,26,78,05:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,32,90,24,15,75,2022-07-21,5,Low chance of precipitation,1003,25,78,06:00,1,Good,3,Sunny Intervals,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,33,91,25,16,75,2022-07-21,7,Low chance of precipitation,1003,26,78,07:00,1,Good,3,Sunny Intervals,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,34,94,26,16,73,2022-07-21,7,Low chance of precipitation,1003,27,80,08:00,1,Good,3,Sunny Intervals,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,36,97,30,18,68,2022-07-21,6,Low chance of precipitation,1003,28,82,09:00,1,Good,3,Sunny Intervals,Light winds from the south west,SW,SW,South Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,100,34,21,63,2022-07-21,3,Low chance of precipitation,1003,29,85,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,103,37,23,58,2022-07-21,2,Low chance of precipitation,1002,31,87,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,15,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,105,39,24,53,2022-07-21,2,Low chance of precipitation,1002,32,90,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,41,107,41,26,50,2022-07-21,3,Low chance of precipitation,1002,33,92,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,42,107,42,26,47,2022-07-21,4,Low chance of precipitation,1002,34,93,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,20,12,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,42,108,42,26,46,2022-07-21,5,Low chance of precipitation,1002,34,94,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,42,108,41,26,45,2022-07-21,5,Low chance of precipitation,1002,34,94,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,42,107,39,24,46,2022-07-21,6,Low chance of precipitation,1002,34,93,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west south west,WSW,WSW,West South Westerly,20,13,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,41,105,35,22,47,2022-07-21,10,Low chance of precipitation,1003,33,92,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,20,12,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,103,31,19,50,2022-07-21,14,Low chance of precipitation,1003,32,89,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,100,29,18,53,2022-07-21,15,Low chance of precipitation,1004,31,87,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,37,98,27,17,57,2022-07-21,12,Low chance of precipitation,1004,29,85,21:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,36,96,27,17,60,2022-07-21,6,Low chance of precipitation,1005,29,83,22:00,1,Good,0,Clear Sky,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,35,95,26,16,62,2022-07-21,2,Low chance of precipitation,1006,28,82,23:00,1,Good,0,Clear Sky,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,34,93,24,15,64,2022-07-22,1,Low chance of precipitation,1006,27,81,00:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,33,91,23,15,66,2022-07-22,2,Low chance of precipitation,1007,27,80,01:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,32,90,24,15,68,2022-07-22,2,Low chance of precipitation,1008,26,79,02:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,32,89,23,14,70,2022-07-22,2,Low chance of precipitation,1009,25,78,03:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,31,88,22,14,72,2022-07-22,1,Low chance of precipitation,1010,25,77,04:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,30,87,22,14,74,2022-07-22,0,Precipitation is not expected,1010,24,76,05:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,9,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,30,86,22,13,75,2022-07-22,1,Low chance of precipitation,1011,24,76,06:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,31,87,22,14,74,2022-07-22,1,Low chance of precipitation,1012,25,76,07:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,9,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,32,89,22,14,71,2022-07-22,1,Low chance of precipitation,1012,25,78,08:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,9,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,33,92,23,14,66,2022-07-22,1,Low chance of precipitation,1013,27,80,09:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,35,95,24,15,60,2022-07-22,1,Low chance of precipitation,1013,28,83,10:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,36,97,25,15,55,2022-07-22,0,Precipitation is not expected,1013,29,85,11:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,37,98,26,16,50,2022-07-22,1,Low chance of precipitation,1013,30,87,12:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,12,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,37,99,27,17,46,2022-07-22,2,Low chance of precipitation,1013,31,88,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,100,27,17,44,2022-07-22,2,Low chance of precipitation,1013,32,90,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,101,29,18,42,2022-07-22,2,Low chance of precipitation,1013,32,90,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,101,29,18,42,2022-07-22,1,Low chance of precipitation,1013,33,91,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,101,29,18,42,2022-07-22,1,Low chance of precipitation,1013,33,91,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,15,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,38,100,28,17,44,2022-07-22,3,Low chance of precipitation,1013,32,90,18:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,15,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,37,99,25,16,46,2022-07-22,6,Low chance of precipitation,1013,31,88,19:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,37,98,23,14,50,2022-07-22,7,Low chance of precipitation,1013,30,87,20:00,1,Good,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,36,96,21,13,54,2022-07-22,5,Low chance of precipitation,1013,29,85,21:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,35,94,20,12,58,2022-07-22,3,Low chance of precipitation,1014,28,83,22:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,9,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,34,93,19,12,62,2022-07-22,1,Low chance of precipitation,1014,27,81,23:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,9,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,33,92,18,11,65,2022-07-23,1,Low chance of precipitation,1015,27,80,00:00,1,Good,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,9,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,32,90,17,11,68,2022-07-23,3,Low chance of precipitation,1015,26,79,01:00,1,Good,0,Clear Sky,Light winds from the west south west,WSW,WSW,West South Westerly,8,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,31,88,18,11,70,2022-07-23,3,Low chance of precipitation,1016,25,78,02:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,7,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,31,87,18,11,71,2022-07-23,3,Low chance of precipitation,1016,25,77,03:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,30,86,18,11,73,2022-07-23,1,Low chance of precipitation,1017,25,76,04:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,7,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,29,85,18,11,74,2022-07-23,1,Low chance of precipitation,1017,24,75,05:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
A clear sky and light winds,0,29,85,19,12,75,2022-07-23,1,Low chance of precipitation,1017,24,75,06:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,30,86,20,12,73,2022-07-23,1,Low chance of precipitation,1017,24,76,07:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,8,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,32,89,20,13,69,2022-07-23,2,Low chance of precipitation,1018,25,78,08:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,33,92,21,13,63,2022-07-23,1,Low chance of precipitation,1017,27,81,09:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,35,95,22,14,58,2022-07-23,1,Low chance of precipitation,1017,29,83,10:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny and light winds,1,37,98,24,15,53,2022-07-23,1,Low chance of precipitation,1017,30,86,11:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,38,100,25,16,49,2022-07-23,2,Low chance of precipitation,1017,31,88,12:00,1,Good,3,Sunny Intervals,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,102,27,17,45,2022-07-23,3,Low chance of precipitation,1016,32,90,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,103,28,17,43,2022-07-23,4,Low chance of precipitation,1016,33,92,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,104,29,18,42,2022-07-23,4,Low chance of precipitation,1016,34,93,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,104,30,19,42,2022-07-23,4,Low chance of precipitation,1015,34,93,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,104,30,18,43,2022-07-23,5,Low chance of precipitation,1015,33,92,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,103,29,18,45,2022-07-23,7,Low chance of precipitation,1015,33,91,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,15,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,102,26,16,49,2022-07-23,10,Low chance of precipitation,1015,32,89,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,101,24,15,53,2022-07-23,12,Low chance of precipitation,1015,31,87,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,38,100,22,14,58,2022-07-23,10,Low chance of precipitation,1015,30,86,21:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,12,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,37,99,22,14,62,2022-07-23,7,Low chance of precipitation,1015,29,84,22:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,37,98,21,13,65,2022-07-23,5,Low chance of precipitation,1015,29,83,23:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,36,97,20,12,68,2022-07-24,6,Low chance of precipitation,1015,28,82,00:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,36,96,19,12,70,2022-07-24,8,Low chance of precipitation,1015,27,81,01:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,35,95,20,13,72,2022-07-24,10,Low chance of precipitation,1015,27,81,02:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,94,20,13,74,2022-07-24,9,Low chance of precipitation,1016,27,80,03:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,93,20,13,76,2022-07-24,7,Low chance of precipitation,1016,26,79,04:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,21,13,77,2022-07-24,6,Low chance of precipitation,1016,26,78,05:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-16T17:40:00-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,22,13,78,2022-07-24,7,Low chance of precipitation,1016,25,78,06:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,33,91,23,14,77,2022-07-24,8,Low chance of precipitation,1015,26,78,07:00,1,Good,3,Sunny Intervals,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,34,94,24,15,73,2022-07-24,9,Low chance of precipitation,1015,27,80,08:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,36,96,24,15,69,2022-07-24,9,Low chance of precipitation,1015,28,82,09:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,37,99,25,16,65,2022-07-24,8,Low chance of precipitation,1015,29,84,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,102,26,16,61,2022-07-24,8,Low chance of precipitation,1014,30,86,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,104,27,17,57,2022-07-24,9,Low chance of precipitation,1014,31,88,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,41,105,28,18,54,2022-07-24,12,Low chance of precipitation,1013,32,90,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,41,106,29,18,52,2022-07-24,13,Low chance of precipitation,1013,33,91,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,41,107,31,19,50,2022-07-24,13,Low chance of precipitation,1012,33,91,15:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,42,107,32,20,49,2022-07-24,12,Low chance of precipitation,1012,33,92,16:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,41,106,32,20,49,2022-07-24,13,Low chance of precipitation,1011,33,92,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,41,105,31,19,50,2022-07-24,14,Low chance of precipitation,1011,33,91,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,40,104,29,18,52,2022-07-24,17,Low chance of precipitation,1010,32,89,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,39,102,27,17,55,2022-07-24,19,Low chance of precipitation,1010,31,88,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,39,101,25,15,59,2022-07-24,17,Low chance of precipitation,1010,30,86,21:00,1,Good,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,38,100,24,15,63,2022-07-24,14,Low chance of precipitation,1011,29,85,22:00,1,Good,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,37,99,23,14,66,2022-07-24,12,Low chance of precipitation,1011,29,84,23:00,1,Good,2,Partly Cloudy,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,37,98,22,14,68,2022-07-25,14,Low chance of precipitation,1011,28,83,00:00,1,Good,2,Partly Cloudy,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,36,97,21,13,71,2022-07-25,16,Low chance of precipitation,1012,28,82,01:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
