enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and a gentle breeze,2,4,39,40,25,84,2025-01-29,0,Precipitation is not expected,998,7,44,01:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,16,10,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Partly cloudy and a gentle breeze,2,4,40,40,25,83,2025-01-29,0,Precipitation is not expected,999,7,44,02:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,16,10,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Partly cloudy and a gentle breeze,2,4,39,38,24,84,2025-01-29,0,Precipitation is not expected,1000,7,44,03:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,16,10,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Partly cloudy and a gentle breeze,2,4,39,32,20,85,2025-01-29,0,Precipitation is not expected,1000,7,44,04:00,1,Good,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,15,9,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Partly cloudy and a gentle breeze,2,4,39,29,18,86,2025-01-29,0,Precipitation is not expected,1000,6,43,05:00,1,Good,2,Partly Cloudy,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Partly cloudy and light winds,2,4,39,27,17,86,2025-01-29,0,Precipitation is not expected,1001,6,43,06:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Partly cloudy and light winds,2,4,39,26,16,87,2025-01-29,0,Precipitation is not expected,1002,6,42,07:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,3,38,23,14,88,2025-01-29,0,Precipitation is not expected,1002,6,42,08:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,4,39,23,15,88,2025-01-29,0,Precipitation is not expected,1003,6,42,09:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,9,6,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,4,40,17,11,86,2025-01-29,0,Precipitation is not expected,1003,6,43,10:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,9,6,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,7,44,13,8,81,2025-01-29,0,Precipitation is not expected,1003,7,45,11:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,7,5,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,7,45,12,7,78,2025-01-29,0,Precipitation is not expected,1003,8,46,12:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,5,3,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,7,45,9,6,76,2025-01-29,0,Precipitation is not expected,1003,8,46,13:00,1,Good,3,Sunny Intervals,Light winds from the south west,SW,SW,South Westerly,5,3,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,7,45,12,7,75,2025-01-29,0,Precipitation is not expected,1003,8,46,14:00,1,Good,3,Sunny Intervals,Light winds from the east,E,E,Easterly,4,3,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Sunny intervals and light winds,3,7,45,14,9,75,2025-01-29,0,Precipitation is not expected,1003,8,46,15:00,1,Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,5,3,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
Light rain and light winds,12,7,45,16,10,76,2025-01-29,28,Low chance of precipitation,1004,8,46,16:00,1,Good,12,Light Rain,Light winds from the east north east,ENE,ENE,East North Easterly,6,4,2025-01-28T09:46:00+00:00,2025-01-29T00:01:05.069Z,2643743,Greater London
