enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and a moderate breeze,2,7,45,45,28,83,2025-02-21,0,Precipitation is not expected,1002,9,49,01:00,1,Good,2,Partly Cloudy,A moderate breeze from the south south west,SSW,SSW,South South Westerly,23,15,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,7,45,45,28,83,2025-02-21,0,Precipitation is not expected,1002,9,49,02:00,1,Good,7,Light Cloud,A moderate breeze from the south,S,S,Southerly,24,15,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,7,45,48,30,82,2025-02-21,0,Precipitation is not expected,1001,9,49,03:00,1,Good,2,Partly Cloudy,A moderate breeze from the south,S,S,Southerly,24,15,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Light cloud and a moderate breeze,36,7,45,45,28,81,2025-02-21,0,Precipitation is not expected,1001,9,49,04:00,1,Good,7,Light Cloud,A moderate breeze from the south,S,S,Southerly,25,16,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,7,45,39,24,80,2025-02-21,0,Precipitation is not expected,999,9,49,05:00,1,Good,2,Partly Cloudy,A moderate breeze from the south,S,S,Southerly,24,15,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,7,45,45,28,81,2025-02-21,0,Precipitation is not expected,998,10,49,06:00,1,Moderate,2,Partly Cloudy,A moderate breeze from the south south east,SSE,SSE,South South Easterly,24,15,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Light rain and a moderate breeze,39,8,46,52,32,83,2025-02-21,67,Chance of precipitation,996,10,50,07:00,1,Moderate,12,Light Rain,A moderate breeze from the south south east,SSE,SSE,South South Easterly,27,17,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Light rain and a fresh breeze,12,9,49,57,36,82,2025-02-21,90,High chance of precipitation,995,11,52,08:00,1,Moderate,12,Light Rain,A fresh breeze from the south,S,S,Southerly,30,19,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Gusty winds and light rain,12,10,51,64,40,81,2025-02-21,85,High chance of precipitation,993,12,53,09:00,1,Moderate,12,Light Rain,Gusty winds from the south,S,S,Southerly,32,20,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Gusty winds and rain,12,11,51,74,46,81,2025-02-21,74,High chance of precipitation,992,12,54,10:00,1,Good,12,Light Rain,Gusty winds from the south,S,S,Southerly,34,21,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Gusty winds and rain,12,11,52,78,48,79,2025-02-21,77,High chance of precipitation,991,13,55,11:00,1,Good,12,Light Rain,Gusty winds from the south,S,S,Southerly,37,23,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Strong winds and rain,12,11,53,82,51,78,2025-02-21,73,High chance of precipitation,990,13,55,12:00,1,Good,12,Light Rain,Strong winds from the south,S,S,Southerly,40,25,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Strong winds and light rain showers,10,11,52,87,54,78,2025-02-21,78,High chance of precipitation,989,13,55,13:00,1,Good,10,Light Rain Showers,Strong winds from the south,S,S,Southerly,41,26,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Strong winds and rain,12,11,51,92,57,76,2025-02-21,80,High chance of precipitation,989,13,55,14:00,1,Good,12,Light Rain,Strong winds from the south south west,SSW,SSW,South South Westerly,43,27,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Strong winds and drizzle,11,10,50,85,53,75,2025-02-21,38,Chance of precipitation,989,12,54,15:00,1,Good,11,Drizzle,Strong winds from the south south west,SSW,SSW,South South Westerly,44,27,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Gusty winds and drizzle,11,9,49,69,43,77,2025-02-21,35,Chance of precipitation,989,11,52,16:00,1,Good,11,Drizzle,Gusty winds from the south south west,SSW,SSW,South South Westerly,39,24,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Drizzle and a fresh breeze,11,8,46,58,36,78,2025-02-21,43,Chance of precipitation,992,10,51,17:00,1,Good,11,Drizzle,A fresh breeze from the south west,SW,SW,South Westerly,32,20,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
Partly cloudy and a moderate breeze,2,7,45,55,34,81,2025-02-21,0,Precipitation is not expected,994,9,49,18:00,1,Good,2,Partly Cloudy,A moderate breeze from the south west,SW,SW,South Westerly,28,18,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
A clear sky and a moderate breeze,0,7,44,54,34,80,2025-02-21,0,Precipitation is not expected,996,9,49,19:00,1,Good,0,Clear Sky,A moderate breeze from the south west,SW,SW,South Westerly,27,17,2025-02-20T21:45:00+00:00,2025-02-21T00:00:07.584Z,2650225,Edinburgh
