enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Strong winds and partly cloudy,2,7,46,80,50,81,2024-01-24,13,Low chance of precipitation,1015,10,50,01:00,1,Good,2,Partly Cloudy,Strong winds from the west,W,W,Westerly,42,26,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Strong winds and partly cloudy,2,7,45,80,50,80,2024-01-24,0,Precipitation is not expected,1017,10,50,02:00,1,Good,2,Partly Cloudy,Strong winds from the west,W,W,Westerly,41,25,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Gusty winds and partly cloudy,2,7,44,73,46,80,2024-01-24,0,Precipitation is not expected,1018,10,49,03:00,1,Good,2,Partly Cloudy,Gusty winds from the west,W,W,Westerly,39,24,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Gusty winds and partly cloudy,2,7,44,68,43,80,2024-01-24,0,Precipitation is not expected,1019,9,49,04:00,1,Good,2,Partly Cloudy,Gusty winds from the west,W,W,Westerly,35,22,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Partly cloudy and a fresh breeze,2,6,43,63,39,80,2024-01-24,0,Precipitation is not expected,1020,9,49,05:00,1,Good,2,Partly Cloudy,A fresh breeze from the west,W,W,Westerly,32,20,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
A clear sky and a fresh breeze,0,6,43,56,35,80,2024-01-24,0,Precipitation is not expected,1021,9,48,06:00,1,Good,0,Clear Sky,A fresh breeze from the west,W,W,Westerly,31,19,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Partly cloudy and a moderate breeze,2,6,43,50,31,80,2024-01-24,0,Precipitation is not expected,1023,9,48,07:00,1,Good,2,Partly Cloudy,A moderate breeze from the west,W,W,Westerly,27,17,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
A clear sky and a moderate breeze,0,6,43,48,30,82,2024-01-24,0,Precipitation is not expected,1024,9,47,08:00,1,Good,0,Clear Sky,A moderate breeze from the west,W,W,Westerly,24,15,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,6,43,46,29,82,2024-01-24,0,Precipitation is not expected,1026,8,47,09:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,7,44,45,28,82,2024-01-24,0,Precipitation is not expected,1026,9,48,10:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,8,46,47,29,81,2024-01-24,0,Precipitation is not expected,1027,10,50,11:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,8,47,47,29,78,2024-01-24,0,Precipitation is not expected,1028,10,50,12:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,22,14,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny intervals and a moderate breeze,3,9,48,45,28,78,2024-01-24,0,Precipitation is not expected,1028,10,51,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny intervals and a gentle breeze,3,9,47,41,26,79,2024-01-24,0,Precipitation is not expected,1027,10,50,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and a gentle breeze,7,8,47,36,22,82,2024-01-24,17,Low chance of precipitation,1028,10,50,15:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and a gentle breeze,7,8,46,29,18,84,2024-01-24,0,Precipitation is not expected,1028,9,49,16:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Partly cloudy and light winds,2,8,46,24,15,88,2024-01-24,28,Low chance of precipitation,1028,9,48,17:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,36,8,46,18,11,90,2024-01-24,24,Low chance of precipitation,1028,9,48,18:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Partly cloudy and light winds,2,8,46,12,7,92,2024-01-24,18,Low chance of precipitation,1029,9,47,19:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,8,5,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,36,8,47,7,4,94,2024-01-24,21,Low chance of precipitation,1029,8,47,20:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,5,3,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,36,8,46,8,5,95,2024-01-24,21,Low chance of precipitation,1029,8,46,21:00,1,Moderate,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,3,2,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,36,8,46,9,6,95,2024-01-24,0,Precipitation is not expected,1028,8,46,22:00,1,Moderate,7,Light Cloud,Light winds from the south east,SE,SE,South Easterly,3,2,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,36,8,46,12,7,95,2024-01-24,27,Low chance of precipitation,1028,8,46,23:00,1,Moderate,7,Light Cloud,Light winds from the south east,SE,SE,South Easterly,4,2,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Drizzle and light winds,38,8,46,14,9,95,2024-01-25,31,Chance of precipitation,1028,8,46,00:00,1,Moderate,11,Drizzle,Light winds from the east south east,ESE,ESE,East South Easterly,5,3,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and light winds,39,8,46,16,10,95,2024-01-25,67,Chance of precipitation,1028,8,46,01:00,1,Moderate,12,Light Rain,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and light winds,39,8,46,17,11,96,2024-01-25,70,Chance of precipitation,1027,8,46,02:00,1,Moderate,12,Light Rain,Light winds from the east south east,ESE,ESE,East South Easterly,7,4,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and light winds,39,8,46,15,9,97,2024-01-25,70,Chance of precipitation,1026,8,46,03:00,1,Moderate,12,Light Rain,Light winds from the south east,SE,SE,South Easterly,7,5,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and light winds,39,8,47,14,9,97,2024-01-25,70,Chance of precipitation,1026,8,47,04:00,1,Moderate,12,Light Rain,Light winds from the south south east,SSE,SSE,South South Easterly,6,4,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and light winds,39,9,47,14,9,97,2024-01-25,61,Chance of precipitation,1025,9,47,05:00,1,Moderate,12,Light Rain,Light winds from the south south east,SSE,SSE,South South Easterly,7,4,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and light winds,39,8,47,17,11,96,2024-01-25,49,Chance of precipitation,1025,9,48,06:00,1,Moderate,12,Light Rain,Light winds from the south,S,S,Southerly,8,5,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,36,9,49,18,11,95,2024-01-25,23,Low chance of precipitation,1024,9,48,07:00,1,Moderate,7,Light Cloud,Light winds from the south,S,S,Southerly,7,4,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Thick cloud and light winds,37,9,47,19,12,94,2024-01-25,12,Low chance of precipitation,1024,9,49,08:00,1,Good,8,Thick Cloud,Light winds from the south south west,SSW,SSW,South South Westerly,8,5,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light cloud and light winds,7,9,47,20,12,95,2024-01-25,30,Low chance of precipitation,1023,9,49,09:00,1,Moderate,7,Light Cloud,Light winds from the south,S,S,Southerly,9,5,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain showers and light winds,10,9,49,24,15,94,2024-01-25,33,Chance of precipitation,1023,10,50,10:00,1,Good,10,Light Rain Showers,Light winds from the south,S,S,Southerly,9,6,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain showers and light winds,10,10,50,29,18,93,2024-01-25,33,Chance of precipitation,1023,11,51,11:00,1,Good,10,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Thick cloud and a gentle breeze,8,11,51,29,18,91,2024-01-25,23,Low chance of precipitation,1022,11,52,12:00,1,Good,8,Thick Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Thick cloud and a gentle breeze,8,11,52,29,18,89,2024-01-25,23,Low chance of precipitation,1021,12,53,13:00,1,Good,8,Thick Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Drizzle and a gentle breeze,11,11,52,29,18,88,2024-01-25,33,Chance of precipitation,1020,11,53,14:00,1,Good,11,Drizzle,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Drizzle and a gentle breeze,11,11,52,32,20,87,2024-01-25,49,Chance of precipitation,1020,12,53,15:00,1,Good,11,Drizzle,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a gentle breeze,12,11,52,33,21,88,2024-01-25,61,Chance of precipitation,1019,12,53,16:00,1,Good,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a gentle breeze,39,11,52,36,22,89,2024-01-25,54,Chance of precipitation,1018,12,53,17:00,1,Good,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a gentle breeze,39,11,51,36,23,91,2024-01-25,55,Chance of precipitation,1018,11,53,18:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a gentle breeze,39,11,51,37,23,92,2024-01-25,70,Chance of precipitation,1017,12,53,19:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,19,12,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a gentle breeze,39,11,51,37,23,93,2024-01-25,70,Chance of precipitation,1017,11,53,20:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,19,12,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a moderate breeze,39,11,51,42,26,95,2024-01-25,70,Chance of precipitation,1016,11,53,21:00,1,Moderate,12,Light Rain,A moderate breeze from the south south west,SSW,SSW,South South Westerly,21,13,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a moderate breeze,39,11,51,48,30,94,2024-01-25,70,Chance of precipitation,1016,11,53,22:00,1,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a moderate breeze,39,10,51,54,33,93,2024-01-25,70,Chance of precipitation,1017,11,53,23:00,1,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,25,15,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a moderate breeze,39,10,50,58,36,93,2024-01-26,70,Chance of precipitation,1017,11,52,00:00,1,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,25,15,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a moderate breeze,39,9,48,63,39,88,2024-01-26,70,Chance of precipitation,1019,11,51,01:00,1,Moderate,12,Light Rain,A moderate breeze from the west south west,WSW,WSW,West South Westerly,27,17,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Gusty winds and rain,39,8,46,68,42,87,2024-01-26,70,Chance of precipitation,1020,10,50,02:00,1,Good,12,Light Rain,Gusty winds from the west south west,WSW,WSW,West South Westerly,29,18,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a fresh breeze,39,7,45,63,39,85,2024-01-26,70,Chance of precipitation,1022,10,49,03:00,1,Moderate,12,Light Rain,A fresh breeze from the west,W,W,Westerly,31,19,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Light rain and a moderate breeze,39,6,43,58,36,83,2024-01-26,51,Chance of precipitation,1024,9,48,04:00,1,Good,12,Light Rain,A moderate breeze from the west,W,W,Westerly,29,18,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Drizzle and a moderate breeze,38,5,41,52,33,80,2024-01-26,38,Chance of precipitation,1025,8,46,05:00,1,Good,11,Drizzle,A moderate breeze from the west,W,W,Westerly,26,16,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
A clear sky and a moderate breeze,0,4,39,48,30,76,2024-01-26,29,Low chance of precipitation,1027,7,45,06:00,1,Good,0,Clear Sky,A moderate breeze from the west north west,WNW,WNW,West North Westerly,25,16,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
A clear sky and a moderate breeze,0,3,38,42,26,74,2024-01-26,0,Precipitation is not expected,1028,7,44,07:00,1,Good,0,Clear Sky,A moderate breeze from the west north west,WNW,WNW,West North Westerly,22,14,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny and a gentle breeze,1,3,37,37,23,75,2024-01-26,0,Precipitation is not expected,1029,6,43,08:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny and a gentle breeze,1,3,37,38,24,77,2024-01-26,0,Precipitation is not expected,1031,6,42,09:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny and a gentle breeze,1,4,39,40,25,75,2024-01-26,0,Precipitation is not expected,1032,6,43,10:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny and a gentle breeze,1,5,41,40,25,71,2024-01-26,0,Precipitation is not expected,1033,7,45,11:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,17,10,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
Sunny and a gentle breeze,1,6,43,39,24,68,2024-01-26,0,Precipitation is not expected,1033,8,47,12:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2024-01-23T19:45:00+00:00,2024-01-24T00:02:09.839Z,2653822,Cardiff
