enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,-5,23,15,10,60,2024-01-05,0,Precipitation is not expected,1027,-1,29,04:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,-5,23,14,9,61,2024-01-05,0,Precipitation is not expected,1027,-2,29,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,-5,23,13,8,61,2024-01-05,0,Precipitation is not expected,1028,-2,28,06:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,-5,23,13,8,62,2024-01-05,0,Precipitation is not expected,1029,-2,28,07:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,-2,29,14,9,62,2024-01-05,0,Precipitation is not expected,1029,-2,29,08:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,7,4,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,-3,26,14,8,57,2024-01-05,0,Precipitation is not expected,1030,0,31,09:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,8,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,-2,29,13,8,52,2024-01-05,0,Precipitation is not expected,1030,1,34,10:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,-1,30,13,8,47,2024-01-05,0,Precipitation is not expected,1029,2,36,11:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,10,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,1,34,14,9,42,2024-01-05,0,Precipitation is not expected,1028,3,38,12:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,2,35,14,9,40,2024-01-05,0,Precipitation is not expected,1027,4,39,13:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,9,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,3,37,14,8,39,2024-01-05,0,Precipitation is not expected,1026,5,40,14:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,7,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,3,37,12,8,39,2024-01-05,0,Precipitation is not expected,1025,5,41,15:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,9,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Sunny and light winds,1,3,37,12,8,39,2024-01-05,0,Precipitation is not expected,1025,5,41,16:00,1,Good,1,Sunny,Light winds from the south west,SW,SW,South Westerly,9,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,2,35,12,8,43,2024-01-05,0,Precipitation is not expected,1025,4,39,17:00,1,Good,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,7,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,1,34,11,7,47,2024-01-05,0,Precipitation is not expected,1025,3,38,18:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,8,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,2,36,11,7,50,2024-01-05,0,Precipitation is not expected,1025,3,37,19:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,7,4,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,-1,30,11,7,55,2024-01-05,0,Precipitation is not expected,1025,2,35,20:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,9,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
A clear sky and light winds,0,-1,30,12,7,57,2024-01-05,0,Precipitation is not expected,1025,2,35,21:00,1,Good,0,Clear Sky,Light winds from the south,S,S,Southerly,9,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Partly cloudy and light winds,2,-2,29,11,7,60,2024-01-05,0,Precipitation is not expected,1024,1,34,22:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,9,6,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Partly cloudy and light winds,2,1,34,11,7,60,2024-01-05,0,Precipitation is not expected,1024,1,34,23:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,7,4,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Partly cloudy and light winds,2,1,33,11,7,62,2024-01-06,0,Precipitation is not expected,1023,1,33,00:00,1,Good,2,Partly Cloudy,Light winds from the south south east,SSE,SSE,South South Easterly,7,4,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
Partly cloudy and light winds,2,-2,29,11,7,62,2024-01-06,0,Precipitation is not expected,1023,1,33,01:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,8,5,2024-01-04T16:45:00-05:00,2024-01-05T03:01:10.193-05:00,4140963,Washington DC
