enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,-3,27,9,5,72,2023-03-08,0,Precipitation is not expected,998,-3,27,01:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,6,4,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
A clear sky and light winds,0,-2,28,8,5,70,2023-03-08,0,Precipitation is not expected,998,-2,28,02:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
A clear sky and light winds,0,-2,28,6,4,71,2023-03-08,0,Precipitation is not expected,997,-2,28,03:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,5,3,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
A clear sky and light winds,0,-3,27,7,4,74,2023-03-08,0,Precipitation is not expected,997,-3,27,04:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,5,3,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
A clear sky and light winds,0,-3,27,7,5,75,2023-03-08,0,Precipitation is not expected,997,-3,27,05:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
A clear sky and light winds,0,-3,26,7,4,77,2023-03-08,0,Precipitation is not expected,996,-3,26,06:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,6,4,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny and light winds,1,-3,26,8,5,76,2023-03-08,0,Precipitation is not expected,996,-3,26,07:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,6,4,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny and light winds,1,-2,28,10,6,74,2023-03-08,0,Precipitation is not expected,997,-2,28,08:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,5,3,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny and light winds,1,-1,31,13,8,69,2023-03-08,0,Precipitation is not expected,997,-1,31,09:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,6,4,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny and light winds,1,-3,27,16,10,63,2023-03-08,10,Low chance of precipitation,997,0,33,10:00,1,Good,1,Sunny,Light winds from the north north east,NNE,NNE,North North Easterly,9,6,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny intervals and light winds,3,-2,29,19,12,58,2023-03-08,0,Precipitation is not expected,997,1,35,11:00,1,Good,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,11,7,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,-1,29,21,13,58,2023-03-08,6,Low chance of precipitation,997,2,36,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
Sunny intervals and a gentle breeze,3,-1,29,23,15,58,2023-03-08,33,Chance of precipitation,996,2,36,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2023-03-07T21:55:00+00:00,2023-03-08T00:24:19.316Z,2650225,Edinburgh
