enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Sunny and light winds,1,16,61,12,8,39,2024-10-28,0,Precipitation is not expected,1030,17,62,13:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,9,6,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
Sunny and light winds,1,17,63,14,9,37,2024-10-28,0,Precipitation is not expected,1029,18,64,14:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,10,6,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
Sunny and light winds,1,17,63,16,10,36,2024-10-28,0,Precipitation is not expected,1028,18,64,15:00,1,Good,1,Sunny,Light winds from the south east,SE,SE,South Easterly,11,7,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,17,63,17,11,36,2024-10-28,0,Precipitation is not expected,1028,18,65,16:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,14,8,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,17,62,18,11,37,2024-10-28,0,Precipitation is not expected,1028,18,64,17:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,15,59,17,11,39,2024-10-28,0,Precipitation is not expected,1028,16,61,18:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,12,8,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,13,56,17,10,43,2024-10-28,0,Precipitation is not expected,1029,15,58,19:00,1,Good,0,Clear Sky,A gentle breeze from the south east,SE,SE,South Easterly,12,8,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
A clear sky and light winds,0,12,54,16,10,43,2024-10-28,0,Precipitation is not expected,1029,14,57,20:00,1,Good,0,Clear Sky,Light winds from the south east,SE,SE,South Easterly,11,7,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
A clear sky and light winds,0,11,52,15,9,47,2024-10-28,0,Precipitation is not expected,1029,13,55,21:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,11,7,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
A clear sky and light winds,0,11,52,15,9,49,2024-10-28,0,Precipitation is not expected,1030,12,54,22:00,1,Good,0,Clear Sky,Light winds from the south south east,SSE,SSE,South South Easterly,10,6,2024-10-28T05:46:00-04:00,2024-10-28T12:03:09.953-04:00,4140963,Washington DC
