enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Partly cloudy and light winds,2,11,52,14,9,55,2024-02-09,0,Precipitation is not expected,1016,12,54,20:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,11,52,14,9,57,2024-02-09,0,Precipitation is not expected,1016,12,54,21:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,11,51,14,9,60,2024-02-09,0,Precipitation is not expected,1016,12,53,22:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,10,50,12,8,64,2024-02-09,0,Precipitation is not expected,1015,11,52,23:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,10,50,13,8,67,2024-02-10,0,Precipitation is not expected,1015,11,52,00:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,10,50,12,7,69,2024-02-10,0,Precipitation is not expected,1014,11,51,01:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,9,49,12,7,72,2024-02-10,2,Low chance of precipitation,1014,10,51,02:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,9,5,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,9,49,10,6,75,2024-02-10,4,Low chance of precipitation,1014,10,50,03:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,9,5,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,10,49,11,7,79,2024-02-10,3,Low chance of precipitation,1014,10,50,04:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,7,4,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
Partly cloudy and light winds,2,9,48,11,7,80,2024-02-10,10,Low chance of precipitation,1014,10,49,05:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,7,5,2024-02-09T16:41:00-05:00,2024-02-09T19:00:15.891-05:00,4140963,Washington DC
