enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and a gentle breeze,7,23,73,30,19,57,2022-07-22,1,Low chance of precipitation,1020,21,70,11:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,15,9,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,7,25,76,29,18,55,2022-07-22,1,Low chance of precipitation,1020,22,72,12:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,9,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,7,25,77,27,17,54,2022-07-22,3,Low chance of precipitation,1020,23,73,13:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,8,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,7,25,77,26,16,54,2022-07-22,5,Low chance of precipitation,1019,23,73,14:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,13,8,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,7,25,77,25,15,55,2022-07-22,6,Low chance of precipitation,1019,23,73,15:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,13,8,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light rain showers and a gentle breeze,10,25,76,25,16,56,2022-07-22,26,Low chance of precipitation,1019,22,72,16:00,1,Good,10,Light Rain Showers,A gentle breeze from the east,E,E,Easterly,13,8,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,7,23,73,26,16,57,2022-07-22,4,Low chance of precipitation,1019,21,70,17:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,12,8,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and a gentle breeze,7,23,73,26,16,59,2022-07-22,3,Low chance of precipitation,1018,21,69,18:00,1,Good,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,12,8,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,7,22,71,25,16,61,2022-07-22,2,Low chance of precipitation,1018,20,68,19:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,12,7,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,7,21,70,24,15,64,2022-07-22,5,Low chance of precipitation,1019,19,67,20:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,11,7,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,7,20,69,23,14,67,2022-07-22,10,Low chance of precipitation,1019,19,66,21:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,10,6,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,36,20,67,20,13,70,2022-07-22,11,Low chance of precipitation,1019,18,65,22:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,9,5,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,36,19,66,18,11,73,2022-07-22,7,Low chance of precipitation,1019,17,63,23:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,8,5,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,36,19,66,16,10,76,2022-07-23,5,Low chance of precipitation,1019,17,63,00:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,8,5,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,36,18,65,17,10,79,2022-07-23,4,Low chance of precipitation,1019,17,62,01:00,1,Good,7,Light Cloud,Light winds from the east south east,ESE,ESE,East South Easterly,7,5,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,36,18,64,16,10,80,2022-07-23,3,Low chance of precipitation,1019,16,61,02:00,1,Good,7,Light Cloud,Light winds from the east south east,ESE,ESE,East South Easterly,7,4,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
Light cloud and light winds,36,18,64,15,9,81,2022-07-23,4,Low chance of precipitation,1019,16,61,03:00,1,Good,7,Light Cloud,Light winds from the east south east,ESE,ESE,East South Easterly,6,4,2022-07-22T08:59:00+01:00,2022-07-22T10:01:26.321+01:00,2634341,City of Westminster
