enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,12,54,14,9,71,2024-10-08,0,Precipitation is not expected,1015,13,55,05:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
A clear sky and light winds,0,12,53,14,8,72,2024-10-08,0,Precipitation is not expected,1015,12,54,06:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
A clear sky and light winds,0,12,53,14,8,71,2024-10-08,0,Precipitation is not expected,1016,12,54,07:00,1,Good,0,Clear Sky,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and light winds,1,12,54,15,9,71,2024-10-08,0,Precipitation is not expected,1016,13,55,08:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,14,57,15,10,65,2024-10-08,0,Precipitation is not expected,1016,14,58,09:00,1,Good,1,Sunny,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and light winds,1,16,61,16,10,57,2024-10-08,0,Precipitation is not expected,1016,16,61,10:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and light winds,1,18,64,16,10,49,2024-10-08,0,Precipitation is not expected,1016,18,64,11:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,12,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and light winds,1,19,66,19,12,45,2024-10-08,0,Precipitation is not expected,1015,19,66,12:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and light winds,1,19,67,19,12,41,2024-10-08,0,Precipitation is not expected,1015,20,67,13:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,20,68,20,12,39,2024-10-08,0,Precipitation is not expected,1014,20,68,14:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,12,8,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,20,69,20,12,39,2024-10-08,0,Precipitation is not expected,1014,20,69,15:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,21,69,19,12,38,2024-10-08,0,Precipitation is not expected,1014,21,69,16:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,21,69,15,9,39,2024-10-08,0,Precipitation is not expected,1014,21,69,17:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,12,8,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
Sunny and light winds,1,19,67,11,7,42,2024-10-08,0,Precipitation is not expected,1014,19,67,18:00,1,Good,1,Sunny,Light winds from the west,W,W,Westerly,11,7,2024-10-07T17:41:00-04:00,2024-10-08T04:02:06.425-04:00,4140963,Washington DC
