enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain showers and a gentle breeze,9,19,66,29,18,71,2024-10-02,42,Chance of precipitation,1027,18,64,03:00,1,Good,9,Light Rain Showers,A gentle breeze from the south south east,SSE,SSE,South South Easterly,19,12,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light rain showers and a gentle breeze,9,19,66,29,18,73,2024-10-02,53,Chance of precipitation,1027,17,63,04:00,1,Good,9,Light Rain Showers,A gentle breeze from the south south east,SSE,SSE,South South Easterly,19,12,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light rain showers and a gentle breeze,9,18,65,30,19,75,2024-10-02,77,High chance of precipitation,1028,17,63,05:00,1,Good,9,Light Rain Showers,A gentle breeze from the south south east,SSE,SSE,South South Easterly,19,12,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light rain showers and a gentle breeze,10,18,65,31,19,74,2024-10-02,80,High chance of precipitation,1029,17,63,06:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south east,SSE,SSE,South South Easterly,20,12,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light rain and a gentle breeze,12,18,65,32,20,72,2024-10-02,72,High chance of precipitation,1029,17,63,07:00,1,Good,12,Light Rain,A gentle breeze from the south south east,SSE,SSE,South South Easterly,20,12,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light rain showers and a moderate breeze,10,17,63,32,20,70,2024-10-02,32,Chance of precipitation,1030,17,62,08:00,1,Good,10,Light Rain Showers,A moderate breeze from the south south east,SSE,SSE,South South Easterly,22,14,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and a moderate breeze,7,18,64,33,20,67,2024-10-02,22,Low chance of precipitation,1031,17,63,09:00,1,Good,7,Light Cloud,A moderate breeze from the south south east,SSE,SSE,South South Easterly,22,14,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and a moderate breeze,7,18,64,32,20,63,2024-10-02,20,Low chance of precipitation,1031,17,63,10:00,1,Good,7,Light Cloud,A moderate breeze from the south south east,SSE,SSE,South South Easterly,22,14,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and a moderate breeze,7,18,65,30,19,60,2024-10-02,0,Precipitation is not expected,1030,18,64,11:00,1,Good,7,Light Cloud,A moderate breeze from the south south east,SSE,SSE,South South Easterly,23,14,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and a moderate breeze,7,19,65,29,18,61,2024-10-02,0,Precipitation is not expected,1030,18,64,12:00,1,Good,7,Light Cloud,A moderate breeze from the south south east,SSE,SSE,South South Easterly,24,15,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Sunny intervals and a moderate breeze,3,19,65,28,17,62,2024-10-02,0,Precipitation is not expected,1030,18,64,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the south south east,SSE,SSE,South South Easterly,23,14,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Sunny intervals and a moderate breeze,3,19,66,26,16,61,2024-10-02,0,Precipitation is not expected,1030,18,65,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the south south east,SSE,SSE,South South Easterly,22,14,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,19,66,25,15,59,2024-10-02,4,Low chance of precipitation,1029,18,65,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south east,SSE,SSE,South South Easterly,19,12,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,19,65,23,14,59,2024-10-02,10,Low chance of precipitation,1029,18,64,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south east,SSE,SSE,South South Easterly,18,11,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Sunny intervals and a gentle breeze,3,18,65,21,13,63,2024-10-02,18,Low chance of precipitation,1030,18,64,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the south south east,SSE,SSE,South South Easterly,16,10,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and a gentle breeze,36,18,65,19,12,69,2024-10-02,22,Low chance of precipitation,1030,17,63,18:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and light winds,36,18,65,19,12,69,2024-10-02,10,Low chance of precipitation,1031,17,63,19:00,1,Good,7,Light Cloud,Light winds from the south east,SE,SE,South Easterly,10,6,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
Light cloud and light winds,36,18,65,19,12,70,2024-10-02,26,Low chance of precipitation,1031,17,63,20:00,1,Good,7,Light Cloud,Light winds from the east south east,ESE,ESE,East South Easterly,11,7,2024-10-01T19:00:00+10:00,2024-10-02T02:00:25.881+10:00,2147714,Sydney
