enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain showers and a gentle breeze,10,17,62,26,16,71,2023-08-26,21,Low chance of precipitation,1009,16,61,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,17,63,21,13,71,2023-08-26,29,Low chance of precipitation,1009,16,61,19:00,1,Good,10,Light Rain Showers,A gentle breeze from the west north west,WNW,WNW,West North Westerly,12,8,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny and light winds,1,16,61,19,12,75,2023-08-26,7,Low chance of precipitation,1009,15,60,20:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,15,58,18,11,81,2023-08-26,0,Precipitation is not expected,1010,14,57,21:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,13,56,16,10,86,2023-08-26,0,Precipitation is not expected,1010,13,56,22:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,13,55,15,9,89,2023-08-26,0,Precipitation is not expected,1010,13,55,23:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,9,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,12,54,15,9,90,2023-08-27,10,Low chance of precipitation,1010,12,54,00:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,12,53,14,9,92,2023-08-27,0,Precipitation is not expected,1010,12,53,01:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,12,54,16,10,93,2023-08-27,0,Precipitation is not expected,1010,11,53,02:00,1,Moderate,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,7,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,11,53,13,8,94,2023-08-27,0,Precipitation is not expected,1010,11,52,03:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,12,53,17,11,94,2023-08-27,0,Precipitation is not expected,1010,11,52,04:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,7,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,11,53,17,11,94,2023-08-27,19,Low chance of precipitation,1010,11,53,05:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,12,54,21,13,93,2023-08-27,25,Low chance of precipitation,1010,12,54,06:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,13,55,24,15,93,2023-08-27,19,Low chance of precipitation,1011,12,54,07:00,1,Good,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,9,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,14,58,28,17,90,2023-08-27,0,Precipitation is not expected,1011,14,57,08:00,1,Good,3,Sunny Intervals,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,16,61,32,20,84,2023-08-27,13,Low chance of precipitation,1011,15,59,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,17,63,34,21,76,2023-08-27,13,Low chance of precipitation,1012,17,62,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,18,64,36,22,72,2023-08-27,11,Low chance of precipitation,1012,17,62,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,18,65,37,23,70,2023-08-27,0,Precipitation is not expected,1012,17,63,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,19,66,36,22,67,2023-08-27,0,Precipitation is not expected,1012,18,64,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,19,66,35,22,64,2023-08-27,0,Precipitation is not expected,1012,18,64,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,19,67,35,22,62,2023-08-27,0,Precipitation is not expected,1012,18,65,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,20,12,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,67,32,20,62,2023-08-27,0,Precipitation is not expected,1012,18,65,16:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,19,66,31,19,63,2023-08-27,0,Precipitation is not expected,1012,18,64,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,18,65,27,17,64,2023-08-27,0,Precipitation is not expected,1012,18,64,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,63,23,15,69,2023-08-27,0,Precipitation is not expected,1013,17,62,19:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,13,8,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light cloud and light winds,7,16,61,18,11,74,2023-08-27,0,Precipitation is not expected,1013,16,60,20:00,1,Good,7,Light Cloud,Light winds from the west north west,WNW,WNW,West North Westerly,11,7,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,15,59,14,9,80,2023-08-27,0,Precipitation is not expected,1014,15,58,21:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,15,58,13,8,85,2023-08-27,0,Precipitation is not expected,1015,14,57,22:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,14,57,10,6,88,2023-08-27,0,Precipitation is not expected,1015,13,56,23:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,6,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,13,56,9,6,90,2023-08-28,0,Precipitation is not expected,1015,13,55,00:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,5,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,13,56,14,9,92,2023-08-28,0,Precipitation is not expected,1015,12,54,01:00,1,Moderate,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,5,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,13,55,16,10,94,2023-08-28,0,Precipitation is not expected,1015,12,54,02:00,1,Moderate,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,5,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,13,54,15,9,94,2023-08-28,0,Precipitation is not expected,1015,12,53,03:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,12,54,15,9,95,2023-08-28,0,Precipitation is not expected,1015,11,53,04:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,12,54,14,9,94,2023-08-28,0,Precipitation is not expected,1015,11,53,05:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,11,53,13,8,93,2023-08-28,0,Precipitation is not expected,1015,11,53,06:00,1,Moderate,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,12,54,14,9,93,2023-08-28,0,Precipitation is not expected,1015,12,53,07:00,1,Moderate,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,14,58,17,11,89,2023-08-28,0,Precipitation is not expected,1015,13,56,08:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,7,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,16,61,18,11,82,2023-08-28,0,Precipitation is not expected,1016,15,59,09:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,9,6,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,18,65,19,12,76,2023-08-28,0,Precipitation is not expected,1016,17,62,10:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,10,6,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,19,66,18,11,70,2023-08-28,7,Low chance of precipitation,1016,18,64,11:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,11,7,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light cloud and light winds,7,20,67,18,11,67,2023-08-28,7,Low chance of precipitation,1016,18,65,12:00,1,Good,7,Light Cloud,Light winds from the north west,NW,NW,North Westerly,12,7,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,22,14,64,2023-08-28,7,Low chance of precipitation,1016,19,66,13:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,12,8,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,23,15,62,2023-08-28,0,Precipitation is not expected,1016,19,66,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,23,15,60,2023-08-28,0,Precipitation is not expected,1016,19,67,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,15,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,23,15,59,2023-08-28,3,Low chance of precipitation,1015,19,67,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,16,10,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,24,15,60,2023-08-28,0,Precipitation is not expected,1015,19,66,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west north west,WNW,WNW,West North Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,23,14,61,2023-08-28,0,Precipitation is not expected,1015,19,66,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,19,65,20,13,64,2023-08-28,0,Precipitation is not expected,1015,18,64,19:00,1,Good,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,12,8,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny and light winds,1,17,63,17,10,69,2023-08-28,0,Precipitation is not expected,1015,16,61,20:00,1,Good,1,Sunny,Light winds from the north west,NW,NW,North Westerly,10,6,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,15,60,14,9,75,2023-08-28,0,Precipitation is not expected,1015,15,59,21:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,8,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,14,58,13,8,80,2023-08-28,0,Precipitation is not expected,1016,14,57,22:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,14,57,12,7,83,2023-08-28,0,Precipitation is not expected,1015,13,56,23:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,13,56,11,7,85,2023-08-29,0,Precipitation is not expected,1015,13,55,00:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
A clear sky and light winds,0,13,55,10,6,88,2023-08-29,0,Precipitation is not expected,1015,12,54,01:00,1,Good,0,Clear Sky,Light winds from the north west,NW,NW,North Westerly,7,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,13,54,9,5,89,2023-08-29,0,Precipitation is not expected,1014,12,53,02:00,1,Good,2,Partly Cloudy,Light winds from the north west,NW,NW,North Westerly,5,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,12,54,8,5,92,2023-08-29,0,Precipitation is not expected,1014,12,53,03:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,5,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,12,54,8,5,92,2023-08-29,0,Precipitation is not expected,1013,12,53,04:00,1,Good,2,Partly Cloudy,Light winds from the west north west,WNW,WNW,West North Westerly,4,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,12,54,8,5,94,2023-08-29,0,Precipitation is not expected,1013,12,53,05:00,1,Good,2,Partly Cloudy,Light winds from the west,W,W,Westerly,4,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Partly cloudy and light winds,2,13,55,8,5,93,2023-08-29,0,Precipitation is not expected,1013,12,54,06:00,1,Moderate,2,Partly Cloudy,Light winds from the west,W,W,Westerly,5,3,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,14,56,12,7,93,2023-08-29,0,Precipitation is not expected,1013,13,55,07:00,1,Moderate,3,Sunny Intervals,Light winds from the west,W,W,Westerly,6,4,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,15,60,15,9,90,2023-08-29,23,Low chance of precipitation,1013,14,58,08:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,7,5,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,17,63,19,12,85,2023-08-29,24,Low chance of precipitation,1012,16,60,09:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,9,6,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and light winds,3,19,65,20,12,79,2023-08-29,23,Low chance of precipitation,1012,17,63,10:00,1,Good,3,Sunny Intervals,Light winds from the west south west,WSW,WSW,West South Westerly,11,7,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,19,66,20,13,77,2023-08-29,37,Chance of precipitation,1012,17,63,11:00,1,Good,10,Light Rain Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light rain and a gentle breeze,12,19,67,21,13,76,2023-08-29,37,Chance of precipitation,1011,18,64,12:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,13,8,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,10,20,68,19,12,75,2023-08-29,25,Low chance of precipitation,1011,18,65,13:00,1,Good,10,Light Rain Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,22,14,73,2023-08-29,11,Low chance of precipitation,1011,18,65,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,23,14,70,2023-08-29,9,Low chance of precipitation,1010,19,66,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,14,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,69,25,15,69,2023-08-29,0,Precipitation is not expected,1010,19,66,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,27,17,69,2023-08-29,0,Precipitation is not expected,1010,19,65,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,9,2023-08-26T10:57:00+01:00,2023-08-26T17:01:15.035+01:00,2653822,Cardiff
