enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light rain and light winds,39,14,57,18,11,87,2024-01-25,62,Chance of precipitation,1021,14,57,04:00,1,Moderate,12,Light Rain,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,39,15,60,20,13,87,2024-01-25,88,High chance of precipitation,1020,15,58,05:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,39,16,60,21,13,89,2024-01-25,87,High chance of precipitation,1020,15,59,06:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,39,16,61,21,13,90,2024-01-25,85,High chance of precipitation,1020,15,59,07:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,12,16,61,22,13,90,2024-01-25,83,High chance of precipitation,1020,15,59,08:00,1,Moderate,12,Light Rain,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,12,17,63,22,14,91,2024-01-25,77,High chance of precipitation,1020,16,60,09:00,1,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,12,18,64,23,14,91,2024-01-25,80,High chance of precipitation,1020,16,61,10:00,1,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,15,9,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and a gentle breeze,12,18,64,21,13,91,2024-01-25,80,High chance of precipitation,1020,16,61,11:00,1,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and light winds,12,18,65,20,12,91,2024-01-25,74,High chance of precipitation,1020,16,61,12:00,1,Moderate,12,Light Rain,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
Light rain and light winds,12,18,64,17,10,90,2024-01-25,80,High chance of precipitation,1019,16,61,13:00,1,Poor,12,Light Rain,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2024-01-25T02:00:00-05:00,2024-01-25T03:06:44.332-05:00,4140963,Washington DC
